Frequency (Hz)	0.001V	0.00125V	0.0015V	0.00175V	0.002V	0.00225V	0.0025V	0.00275V	0.003V	0.00325V	0.0035V	0.00375V	0.004V	0.00425V	0.0045V	0.00475V	0.005V	0.00525V	0.0055V	0.00575V	0.006V	0.00625V	0.0065V	0.00675V	0.007V	0.00725V	0.0075V	0.00775V	0.008V	0.00825V	0.0085V	0.00875V	0.009V	0.00925V	0.0095V	0.00975V
1570	0.000231433	0.000306975	0.000366834	0.000411736	0.000472518	0.000533842	0.000607002	0.000680721	0.000731314	0.000789797	0.000851245	0.000936533	0.000978989	0.00104983	0.00111648	0.00117587	0.0012406	0.0013318	0.00137198	0.00145558	0.00149983	0.00158136	0.00166397	0.00172736	0.00180624	0.00187754	0.0019097	0.00198668	0.00204944	0.00215798	0.00221373	0.00228177	0.00235759	0.00240627	0.00245765	0.00252073
1575	0.000261417	0.000287261	0.000377548	0.000403942	0.000510577	0.000556284	0.000627281	0.000676655	0.000751692	0.000818344	0.000857564	0.000937027	0.00100172	0.00107957	0.00112288	0.00119617	0.00126746	0.00135699	0.00139129	0.00146903	0.00156044	0.00161361	0.0016986	0.001785	0.00183951	0.00189399	0.00196132	0.00201149	0.0021084	0.00219656	0.00226645	0.00232112	0.00240057	0.00246164	0.00251738	0.00255769
1580	0.000248913	0.000322229	0.000389196	0.000429646	0.000503274	0.00055695	0.000644659	0.000713947	0.000768451	0.000818702	0.000908462	0.000966293	0.000996006	0.00108717	0.00118871	0.00122091	0.00128961	0.00137428	0.00144106	0.00151025	0.00159835	0.00167039	0.00175441	0.00181258	0.00187723	0.00192485	0.00201372	0.00207917	0.00213634	0.00224355	0.00231545	0.00236314	0.0024423	0.0025005	0.00258972	0.00262251
1585	0.000264986	0.000310521	0.000400282	0.000463192	0.00051244	0.000578712	0.000640937	0.000719154	0.000779962	0.000848929	0.000917599	0.000948036	0.0010618	0.00110918	0.0011924	0.00127257	0.0013492	0.00140858	0.00150345	0.00154367	0.00162006	0.00170472	0.00178577	0.00186176	0.00193106	0.00198309	0.00205026	0.00212648	0.00220485	0.00229995	0.00236614	0.00241574	0.00251247	0.00257972	0.00265209	0.00268254
1590	0.000254455	0.00032418	0.000398191	0.000456374	0.00052185	0.000606612	0.000681238	0.000747184	0.000809284	0.000865179	0.000938429	0.00100603	0.00109454	0.00114342	0.00121937	0.00130488	0.00137389	0.00145705	0.0015274	0.00156679	0.00165805	0.00173435	0.00183386	0.0019056	0.00198077	0.00204483	0.00210362	0.00218121	0.00223561	0.00234763	0.00242668	0.00246327	0.00256771	0.00264239	0.00269329	0.00273518
1595	0.000244893	0.000323426	0.000397431	0.000469569	0.00056097	0.000607794	0.000689309	0.000763742	0.000841735	0.000879408	0.000965045	0.00103524	0.00111201	0.00118067	0.0012556	0.00134048	0.00140066	0.00148058	0.00155472	0.0016377	0.00171744	0.00178973	0.00186788	0.00194059	0.00202015	0.00209737	0.00214504	0.0022036	0.00230038	0.00240734	0.00246705	0.00252363	0.00261383	0.0027086	0.00274943	0.00282172
1600	0.000278196	0.000342769	0.000416454	0.000473311	0.000560437	0.000622664	0.000699378	0.000790551	0.000864311	0.000910573	0.000989542	0.00106225	0.00112686	0.00122159	0.00128739	0.00135773	0.00145006	0.0015207	0.00161758	0.00168254	0.00176323	0.00183599	0.00192806	0.00200775	0.00208201	0.00212825	0.00220716	0.00229358	0.00237795	0.00245558	0.0025545	0.00261236	0.00271527	0.00276647	0.00284442	0.00290862
1605	0.000285652	0.000357054	0.000433813	0.000521958	0.000608964	0.000674164	0.000737881	0.000811138	0.000885231	0.000955495	0.00102586	0.00110809	0.00119465	0.00126925	0.00135476	0.00142066	0.00150434	0.00158903	0.00169129	0.00175863	0.0018442	0.00193596	0.00200539	0.00210818	0.00219507	0.00224591	0.00230641	0.00239084	0.00247307	0.002584	0.00267212	0.0027318	0.00284287	0.00290871	0.00296169	0.00304588
1610	0.000290288	0.000385796	0.000442008	0.000549862	0.000597304	0.000692454	0.000780085	0.000859565	0.000938703	0.00102742	0.00109516	0.00118508	0.00126823	0.00135216	0.00142609	0.00150643	0.00159622	0.00168181	0.00176005	0.00186883	0.00194565	0.00205135	0.0021271	0.00222688	0.00228274	0.00237803	0.00246579	0.00254078	0.00263864	0.00274771	0.00281572	0.00287491	0.00299465	0.00308285	0.00314579	0.00323145
1615	0.000365004	0.000498795	0.00058661	0.000669695	0.000766978	0.00087044	0.000972332	0.00107875	0.00117253	0.00127371	0.00136451	0.00146562	0.00159143	0.00170011	0.00182271	0.0019131	0.00201809	0.00209821	0.00223204	0.00233205	0.00243012	0.00254827	0.00264065	0.0027766	0.00286964	0.00299639	0.00308616	0.00320806	0.00326264	0.00341814	0.00354289	0.00369583	0.00375369	0.00389998	0.00398388	0.00406182
1620	0.000322633	0.000380609	0.000462024	0.000535803	0.000611675	0.000697646	0.000754726	0.000839246	0.000940961	0.000987997	0.00106433	0.00112526	0.00121169	0.0012884	0.0013566	0.00144856	0.0014902	0.00158941	0.00164404	0.00173837	0.00176752	0.00185043	0.00193666	0.00195865	0.00203576	0.00210033	0.00223461	0.00219901	0.00232151	0.00241287	0.00252164	0.00251687	0.00268244	0.00261968	0.00270011	0.00279514
1625	0.000293139	0.000385222	0.000448033	0.000540231	0.000604461	0.000672896	0.000726902	0.000860845	0.000917154	0.000971923	0.00105115	0.00113556	0.0012006	0.00127648	0.0013429	0.00143505	0.00150467	0.00158946	0.00160724	0.00168124	0.00174254	0.00183549	0.00198581	0.00190454	0.00214196	0.00211018	0.0022003	0.00223996	0.00224592	0.00245549	0.00255641	0.00224836	0.00257604	0.00261596	0.00270488	0.00279034
1630	0.000247167	0.000324412	0.000389499	0.000451346	0.00051502	0.000609869	0.000667098	0.000750334	0.000811864	0.000870744	0.000943448	0.00101751	0.0010881	0.00117685	0.00123768	0.00131885	0.00138886	0.00148231	0.00154913	0.00159017	0.00170159	0.00178676	0.00186102	0.00186988	0.00199583	0.00207337	0.00210619	0.00220783	0.00225308	0.00236581	0.00243259	0.00244149	0.00257449	0.0026294	0.00270357	0.00273925
1635	0.000256314	0.000321474	0.00039042	0.000456636	0.00052505	0.000573767	0.000668724	0.000741154	0.000800899	0.000876419	0.000964145	0.00103218	0.0010867	0.00115816	0.00123754	0.00131271	0.00139759	0.00147207	0.00154474	0.00159698	0.00169451	0.00178563	0.00184826	0.00194321	0.00202137	0.00208863	0.00213704	0.00223942	0.00231185	0.00241286	0.00247315	0.00252688	0.00261159	0.00267906	0.00274359	0.00279937
1640	0.000271629	0.000323572	0.000412618	0.000474304	0.000557054	0.000604775	0.00069177	0.00075701	0.000817932	0.000898116	0.000971246	0.00105436	0.00113617	0.00119915	0.00127715	0.00136597	0.00144066	0.00151434	0.00160273	0.00168178	0.00177573	0.00185442	0.00193531	0.00200115	0.00208593	0.00214469	0.00221023	0.00229144	0.00237483	0.00247016	0.00253549	0.00259844	0.00270963	0.00274851	0.00283321	0.00288905
1645	0.000266835	0.000342408	0.00041018	0.000478184	0.000563712	0.000630352	0.000720026	0.000795736	0.000871939	0.000947509	0.00102689	0.00106358	0.00115879	0.00121409	0.00130962	0.00139612	0.00148406	0.00157675	0.00163838	0.00172688	0.00178414	0.0018887	0.00198351	0.00205344	0.00214455	0.00218788	0.00226309	0.00234307	0.00245301	0.00255475	0.00262306	0.00267578	0.00274554	0.00282544	0.00290454	0.00299016
1650	0.000283644	0.00034127	0.00042755	0.000499463	0.000564633	0.000653529	0.000749145	0.000817663	0.000876483	0.000958534	0.00102296	0.0011069	0.00118375	0.00125804	0.00133899	0.00142342	0.00150825	0.00157755	0.00165607	0.0017578	0.00184487	0.00191629	0.00200723	0.00209928	0.00218656	0.00226188	0.00231445	0.00238954	0.0024905	0.00261828	0.00266774	0.00273173	0.00282301	0.00291074	0.00298418	0.00304068
1655	0.000300358	0.000360202	0.000425794	0.000505534	0.000586336	0.000676544	0.000713347	0.000797724	0.000886829	0.000971132	0.00106201	0.00112581	0.00120086	0.00129272	0.00136488	0.00146514	0.00153853	0.00163444	0.00169867	0.00178854	0.00187029	0.00196365	0.00208003	0.00216051	0.00218852	0.00231152	0.00237257	0.00244034	0.00253028	0.00265068	0.00273327	0.0027818	0.00289163	0.00294912	0.00302151	0.00311481
1660	0.000281365	0.000372183	0.000454096	0.000516196	0.000585881	0.000677757	0.00074558	0.000833193	0.000912693	0.000980266	0.00106115	0.0011578	0.00120232	0.00131223	0.00138666	0.00149104	0.00157523	0.00165493	0.00174583	0.00182451	0.00189715	0.00200179	0.00209535	0.0021755	0.00228178	0.00233136	0.00240955	0.00251028	0.00260118	0.00271114	0.00279684	0.00283334	0.00293679	0.00304863	0.00309619	0.00316288
1665	0.000286918	0.000388747	0.000441337	0.000520517	0.000613285	0.000680461	0.000746467	0.000855633	0.000934891	0.00101486	0.00107296	0.00116387	0.00123574	0.00131659	0.00143064	0.00151246	0.00160489	0.00166005	0.00175745	0.0018631	0.00194181	0.00203424	0.00213715	0.00223079	0.00231282	0.00236818	0.0024371	0.00253935	0.00262136	0.00274654	0.00284264	0.00288392	0.00300887	0.00308069	0.0031491	0.00323279
1670	0.000284347	0.000374432	0.000461665	0.000549092	0.000607139	0.000694721	0.000778733	0.000859953	0.000944304	0.00102946	0.00113358	0.00118239	0.00127112	0.00134087	0.00144889	0.00153062	0.00161664	0.00171354	0.00179176	0.00188862	0.00198706	0.00205972	0.00217241	0.0022678	0.00234719	0.00243893	0.00250142	0.00259105	0.00267253	0.00278783	0.00286313	0.00294963	0.00306731	0.00313881	0.00322192	0.00331585
1675	0.000304575	0.00037697	0.000471966	0.000550127	0.000617377	0.000696601	0.000804353	0.000873062	0.000955579	0.0010269	0.00111641	0.00117741	0.00128944	0.00137906	0.0014774	0.00155801	0.00164022	0.00174375	0.00181751	0.00192797	0.00202434	0.00211291	0.00221156	0.00232177	0.00238183	0.00246549	0.00255131	0.00262394	0.00273674	0.00283741	0.00293674	0.00299741	0.00311955	0.00320414	0.00326804	0.00335046
1680	0.00032956	0.000391461	0.000468945	0.000557848	0.000637182	0.000693529	0.00081064	0.000900963	0.000975749	0.00106457	0.0011491	0.00121723	0.00133112	0.00138437	0.00148152	0.00156296	0.00167031	0.0017857	0.00186124	0.00196158	0.00202684	0.00214619	0.00226013	0.00235452	0.00242287	0.00251494	0.00259468	0.00268851	0.00276817	0.00291084	0.00300269	0.00304437	0.00316952	0.00323928	0.00333854	0.00340468
1685	0.00032676	0.000394337	0.000475045	0.000570968	0.000636189	0.000736543	0.000817271	0.000907444	0.000988999	0.00106886	0.00116322	0.00127186	0.00133672	0.00142591	0.0015345	0.0016063	0.00169105	0.00179391	0.0018885	0.0019646	0.00209635	0.00219093	0.00229975	0.00239403	0.00247495	0.00255799	0.00263988	0.00273164	0.00281209	0.00293282	0.00305104	0.00312002	0.00322325	0.00332066	0.00339154	0.00349768
1690	0.000337608	0.000401831	0.000505813	0.000577529	0.000658215	0.000746368	0.000845186	0.000928962	0.00101078	0.00109649	0.00117512	0.001265	0.00136929	0.00145405	0.00155548	0.00163493	0.00173835	0.00184163	0.00189907	0.0020353	0.00212818	0.00223936	0.00235043	0.00244155	0.00253054	0.00260839	0.00268235	0.0027774	0.00288438	0.00300874	0.0031247	0.00315717	0.00328425	0.00336907	0.00345685	0.00354709
1695	0.000326067	0.000424953	0.000492785	0.000588479	0.000646934	0.000755305	0.000837314	0.000937601	0.00102993	0.00112197	0.00121261	0.00129403	0.00138493	0.00147896	0.00158209	0.00166724	0.00178083	0.00185792	0.00196651	0.0020519	0.00215876	0.0022591	0.00239065	0.0024898	0.00256296	0.00265328	0.0027465	0.00283992	0.00291994	0.00308391	0.00316572	0.00323328	0.00333209	0.00342706	0.00351175	0.00358833
1700	0.000329596	0.000413237	0.000479135	0.000590557	0.000688201	0.000765921	0.000870206	0.000950733	0.00103514	0.00112183	0.00120156	0.00131409	0.00139227	0.00149517	0.00159195	0.00167485	0.0017836	0.00190899	0.00198713	0.00207532	0.00219721	0.00230838	0.0024293	0.00252061	0.00262889	0.00268781	0.00277793	0.00287733	0.00297835	0.00310294	0.00320458	0.00329564	0.00339822	0.00348677	0.00357992	0.00367048
1705	0.000347521	0.000431524	0.000511989	0.000601951	0.00067649	0.000781039	0.000882917	0.000983478	0.00108207	0.00114193	0.00123815	0.00131929	0.00142656	0.0015282	0.00161918	0.00172913	0.00182156	0.00193902	0.00203581	0.00213656	0.0022268	0.00235023	0.00243885	0.00258484	0.00264805	0.00275035	0.00282474	0.00292213	0.00304226	0.00317358	0.0032757	0.00334414	0.0034583	0.00356302	0.00360885	0.00373435
1710	0.000336099	0.000438289	0.000518707	0.000617916	0.000695256	0.000792993	0.000874885	0.000987431	0.0010627	0.00117732	0.00125695	0.00134654	0.001453	0.00155363	0.00163991	0.00176716	0.00185103	0.00195514	0.00207337	0.00216667	0.00226851	0.00238631	0.00249988	0.00261059	0.00269466	0.00280109	0.00287837	0.00297961	0.00307446	0.00323134	0.00332105	0.00340328	0.00352382	0.00361738	0.00372087	0.00379349
1715	0.000358296	0.000420214	0.000534612	0.000623565	0.000700436	0.000783505	0.000898616	0.00100687	0.00109443	0.00116493	0.00128913	0.00136476	0.00148004	0.00156875	0.00165971	0.00178265	0.0018996	0.00200045	0.00211232	0.00220961	0.00231533	0.00241494	0.00254571	0.00263933	0.00275809	0.00283123	0.00294168	0.0030268	0.00311238	0.00328646	0.00339407	0.00347855	0.00360654	0.00367664	0.00377965	0.00384871
1720	0.000363874	0.0004572	0.000533604	0.000617604	0.000708898	0.000841025	0.00090944	0.00100605	0.0011201	0.00119587	0.00129799	0.00139713	0.00149799	0.00160557	0.00170192	0.00181487	0.00193224	0.00203279	0.0021314	0.00226785	0.00236237	0.00247336	0.00258953	0.00272718	0.00280107	0.00288971	0.00300477	0.00309078	0.00320594	0.00337001	0.00345421	0.00353399	0.00366243	0.00379645	0.00387053	0.00394142
1725	0.000378018	0.000450561	0.000524656	0.000662877	0.000746356	0.0008274	0.000918817	0.00102755	0.00113094	0.00119272	0.00132373	0.00142281	0.00153533	0.00163634	0.00174569	0.00184327	0.00196437	0.00207601	0.00216742	0.00228706	0.00239491	0.00250863	0.00264062	0.00275586	0.00286293	0.00294146	0.00303611	0.00316189	0.00324288	0.00341616	0.00351427	0.00361203	0.00372689	0.00381731	0.00393566	0.00403196
1730	0.000359996	0.000465273	0.000565945	0.000673407	0.00077521	0.000850491	0.000952127	0.00104998	0.00116411	0.00125632	0.00133953	0.00144903	0.001532	0.00164717	0.00176245	0.00187008	0.00199521	0.00211529	0.00221151	0.00233254	0.00245278	0.00256305	0.00269909	0.00280255	0.00288469	0.00301618	0.00311177	0.00321895	0.00332101	0.0034821	0.00358573	0.00363696	0.00381805	0.00391602	0.00399794	0.0041061
1735	0.000389097	0.000472663	0.000550746	0.000649932	0.000757461	0.000874932	0.000973652	0.00109452	0.00116535	0.00125825	0.00137683	0.00146955	0.00155548	0.00168453	0.00177346	0.00189139	0.00203245	0.00216127	0.00224924	0.00236173	0.00247579	0.0026049	0.00274617	0.00286921	0.00296535	0.00305511	0.0031576	0.00328442	0.0034107	0.00353916	0.00363269	0.00373102	0.00388499	0.00397636	0.0040613	0.00417744
1740	0.000381719	0.000475994	0.000596198	0.00066862	0.000780571	0.000879259	0.00096637	0.00108541	0.00119702	0.00128163	0.00140567	0.00149494	0.00160079	0.00172056	0.00183856	0.00194563	0.0020471	0.00218441	0.00230443	0.00241566	0.002525	0.00267737	0.00280965	0.00292212	0.00302113	0.0031344	0.00320185	0.00335334	0.00346261	0.00362164	0.00373251	0.00380197	0.00397474	0.00404702	0.00414449	0.00425026
1745	0.000379725	0.00049271	0.000575869	0.000681647	0.00080123	0.000898463	0.00100118	0.001112	0.00121478	0.00130846	0.00142287	0.00151924	0.00163088	0.0017467	0.00185194	0.00198773	0.00210555	0.00222179	0.00235236	0.00246199	0.0025669	0.00271087	0.00283651	0.0029509	0.00307314	0.00318648	0.00330163	0.00339747	0.00352503	0.00368224	0.00378662	0.00387166	0.00402805	0.00412788	0.00424921	0.00435955
1750	0.000389419	0.000493142	0.000585819	0.000688975	0.000808758	0.000896765	0.00101989	0.00112155	0.00122424	0.00132769	0.00145285	0.00155509	0.00167291	0.00178145	0.00189587	0.00201207	0.00212967	0.0022592	0.00239169	0.00251138	0.0026211	0.00275577	0.00289664	0.00303856	0.00313416	0.00323049	0.00334154	0.00347989	0.00357719	0.0037593	0.00389618	0.00395072	0.00411281	0.00423162	0.00433561	0.00443484
1755	0.000385815	0.000491419	0.000608268	0.00069976	0.000808773	0.000922006	0.00105179	0.00114623	0.00125204	0.00135524	0.00147398	0.00158794	0.00169132	0.00181827	0.00193206	0.00206104	0.00218327	0.0022948	0.00242787	0.00256217	0.00269227	0.00280526	0.00295652	0.0030805	0.00318045	0.00329653	0.00338145	0.00352524	0.00365708	0.00384849	0.00395309	0.00402983	0.00418749	0.00430504	0.00440104	0.00453918
1760	0.000405904	0.000495259	0.000594611	0.00070208	0.000849913	0.000924718	0.00105387	0.00116565	0.00126749	0.00138607	0.00150593	0.00159549	0.00173296	0.00185879	0.00197995	0.00209683	0.00222122	0.00235846	0.00246206	0.00259571	0.00273921	0.00287242	0.00301137	0.0031485	0.00325281	0.00334684	0.00347366	0.00361369	0.00372369	0.00391959	0.00405048	0.00412169	0.00428242	0.00439416	0.00451609	0.00460052
1765	0.000405021	0.000521742	0.000632774	0.000732171	0.000854747	0.000958838	0.00107656	0.00119496	0.00128844	0.00138727	0.00152227	0.00162854	0.00176377	0.00186164	0.00199152	0.00212711	0.00227398	0.00239417	0.00252938	0.00266042	0.00279019	0.00290273	0.0030861	0.00321666	0.00330822	0.00343415	0.00352773	0.00367415	0.00381492	0.00399575	0.00411749	0.0041993	0.00437505	0.0044853	0.00459387	0.00471113
1770	0.000436754	0.000510562	0.000647345	0.000757058	0.000847308	0.000963934	0.00109007	0.00121147	0.00131278	0.00141367	0.00155962	0.00167041	0.00180962	0.00192001	0.00203457	0.00218084	0.00231627	0.0024309	0.00258033	0.00270943	0.00283657	0.00295493	0.00312962	0.00327359	0.00337905	0.00349664	0.00360678	0.00374068	0.00387278	0.00405396	0.00418192	0.00429549	0.00445976	0.00456889	0.00469057	0.00482035
1775	0.000413953	0.000526884	0.000656434	0.000753435	0.000880218	0.000981624	0.00109193	0.00124745	0.00134637	0.00145372	0.00157839	0.0016883	0.00181409	0.00194949	0.00208665	0.00222091	0.00235489	0.00247057	0.00262266	0.00276217	0.00289442	0.00304661	0.00318821	0.00334242	0.00347801	0.0035935	0.00370165	0.00384853	0.00394778	0.0041476	0.00429063	0.00436549	0.00456174	0.00468508	0.00479158	0.00492095
1780	0.000439121	0.000549306	0.000667704	0.00076572	0.000877276	0.00100133	0.00112509	0.00125973	0.0013671	0.00149448	0.00160746	0.00172252	0.00185919	0.00198798	0.00212653	0.00227504	0.00238801	0.0025287	0.00265907	0.00282045	0.00294975	0.00310038	0.00326124	0.00341629	0.003532	0.00366168	0.00377417	0.00390897	0.00407311	0.00425092	0.00437215	0.00447107	0.00465464	0.00477381	0.00489135	0.00501865
1785	0.000422659	0.000545373	0.000673849	0.000795907	0.000911355	0.0010314	0.00116368	0.00128035	0.00139559	0.00150988	0.00163136	0.00177446	0.00187854	0.00203489	0.00217399	0.00228613	0.00243488	0.00258285	0.00273693	0.00286525	0.00301634	0.00315975	0.00335395	0.00348125	0.00358524	0.00372379	0.00386526	0.00400491	0.0041244	0.00432062	0.00446318	0.00457746	0.00476202	0.00488672	0.00498122	0.00512403
1790	0.000452225	0.000556684	0.000665462	0.000793434	0.00093368	0.00105229	0.00115969	0.00130531	0.00141828	0.00155794	0.00165005	0.00179594	0.00193101	0.00207271	0.00219066	0.00236313	0.00250509	0.0026268	0.00277217	0.0029115	0.00308546	0.00323191	0.00340673	0.00355624	0.0036858	0.00382115	0.00391668	0.00407065	0.00421275	0.00444847	0.00458498	0.00467911	0.00486275	0.00499122	0.00507512	0.00521676
1795	0.000467355	0.000570725	0.000706635	0.000816043	0.000939445	0.00105571	0.00118616	0.00131722	0.00143206	0.00156465	0.00169996	0.00183127	0.00196482	0.00210312	0.00224945	0.00239976	0.00254253	0.00269387	0.00283706	0.00299036	0.0031551	0.00330545	0.00346239	0.00363852	0.00377023	0.00388157	0.00401394	0.00416935	0.00431086	0.00453981	0.00468169	0.00476163	0.00496575	0.00508718	0.00521088	0.005351
1800	0.00045168	0.000597157	0.000709155	0.000833071	0.000953204	0.00109334	0.00120706	0.00136165	0.00146942	0.0016151	0.00174044	0.00185648	0.00200381	0.00214235	0.00231271	0.00244444	0.00259994	0.00273478	0.00288562	0.00303553	0.00318715	0.00335951	0.0035327	0.00371444	0.00381392	0.00397561	0.00410155	0.00426415	0.00438959	0.00460438	0.00478012	0.00484883	0.00506611	0.00521548	0.00532894	0.00548225
