0	-0.00147689	-0.00339684	-0.00383991	-0.00251071	-0.00280609	-0.00413528	-0.00324915	-0.00443066	-0.00280609	-0.00354453	-0.00280609	-0.00280609	-0.00191995	-0.00295377	-0.00324915	-0.00428297	-0.00177226	-0.00413528	-0.00369222	-0.00251071	-0.00443066	-0.00310146	-0.00147689	-0.00177226	-0.0026584	-0.00221533	-0.00354453	-0.00324915	-0.00251071	-0.00428297	-0.00324915	-0.00383991	-0.00206764	-0.00605524	-0.00531679	-0.00324915	-0.00472604	-0.00413528	-0.0189042	-0.0280609	-0.0372176	-0.0389898	-0.0163934	-0.0382514	-0.0357407	-0.0264363	-0.0177226	-0.0259932	-0.0224487	-0.0220056	-0.0256978	-0.0348545	-0.0335253	-0.0287993	-0.033673	-0.0333777	-0.0316054	-0.0335253	-0.0236302	-0.0282085	-0.0271747	-0.0211195	-0.0208241	-0.0152119	-0.0268793	-0.0314577	-0.0276178	-0.0280609	-0.0194949	-0.0137351	-0.0277655	-0.00443066	-0.0256978	-0.00324915	-0.00280609	-0.00354453	-0.00383991	-0.00251071	-0.00339684	-0.00310146	-0.00310146	-0.00324915	-0.00295377	-0.00295377	-0.00383991	-0.00251071	-0.00221533	-0.00295377	-0.00162458	-0.00206764	-0.00118151	-0.00147689	-0.00118151	-0.00354453	-0.000886132	-0.00191995	0	-0.00206764	-0.000443066	0.00118151	0.0013292	0.00118151	0.00147689	0.00251071	0.000590755	0.000590755	-0.0271747	0.00339684	-0.0119628	0.0134397	-0.0221533	-0.0505095	0.00871363	0.0417959	-0.0506572	0.0725152	0.0141781	0.0830011	0.0627677	-0.0438636	-0.0217102	0.0354453	0.011372	0.0797519	-0.0128489	-0.0838872	0.0853641	-0.0796042	-0.0835918	0.0431251	-0.0135874	0.0101905	-0.0165411	0.098213	0.00886132	-0.0367745	0.0757643	0.0717767	0.0104859	-0.0304239	0.0451928	0.0329346	0.0571555	0.0477035	-0.00856595	-0.019938	-0.0172796	0.0798996	0.0663122	-0.0420913	-0.0385468	-0.000886132	-0.0321961	0.0256978	0.0143258	0.0392852	0.060257	-0.0321961	0.0218579	-0.00191995	0.0106336	0.00457835	-0.00930439	-0.0100428	-0.00191995	0.0301285	0.0158027	0.00413528	-0.00118151	-0.00103382	-0.00118151	-0.00324915	0.000590755	-0.000590755	-0.00162458	-0.00118151	
3.90095e-005	-0.00428297	-0.00324915	-0.00295377	-0.00177226	-0.00324915	-0.00280609	-0.00206764	-0.00236302	-0.00206764	-0.00354453	-0.00280609	-0.00369222	-0.00177226	-0.00369222	-0.00428297	-0.00339684	-0.00383991	-0.0013292	-0.0039876	-0.0039876	-0.00280609	-0.00295377	-0.00280609	-0.0039876	-0.00280609	-0.00516911	-0.00162458	-0.00457835	-0.00561217	-0.00369222	-0.0026584	-0.00502142	-0.00443066	-0.00324915	-0.00324915	-0.00354453	-0.0039876	-0.00251071	0.0268793	0.0163934	0.000295377	-0.0013292	0.0252548	-0.00959977	0.000443066	0.015655	0.026584	0.0162458	0.0221533	0.0190518	0.0122582	-0.00457835	-0.00280609	0.00575986	-0.0110767	-0.00900901	-0.00753213	-0.00605524	0.0112243	0.00413528	0.00472604	0.0147689	0.0129966	0.0202334	0.00457835	-0.00162458	-0.000295377	0.00531679	0.0147689	0.0166888	-0.00118151	0.0227441	-0.00118151	0.0221533	0.0212672	-0.00339684	-0.00310146	-0.00339684	-0.00472604	-0.00147689	-0.00310146	-0.00413528	-0.00369222	-0.00369222	-0.00339684	-0.00383991	-0.00324915	-0.00324915	-0.00413528	-0.00354453	-0.00191995	-0.00147689	-0.00457835	-0.00383991	-0.00339684	-0.00575986	-0.00191995	-0.00147689	-0.00295377	-0.0013292	-0.00502142	-0.00191995	-0.00575986	-0.00147689	-0.00546448	-0.00487373	0.0388421	-0.0667553	0.0327869	0.0118151	-0.0239256	0.00354453	-0.071186	0.000295377	0.0153596	-0.0122582	0.0209718	0.0308669	0.0172796	0.0202334	0.0181657	0.0163934	-0.0193472	0.0172796	-0.040319	-0.0116674	0.00369222	-0.0193472	-0.0171319	0.0171319	0.0131443	-0.00930439	-0.0134397	0.0218579	0.0091567	-0.0112243	-0.0168365	-0.00694137	-0.0416482	-0.0121105	-0.00753213	0.00546448	-0.00103382	0.00974746	-0.0186088	0.00945208	-0.0221533	0.0348545	0	0.00472604	0.00605524	-0.0531679	0.0172796	-0.0415005	0.00974746	-0.0147689	0.00900901	0.0137351	-0.0141781	-0.0350022	0.00900901	-0.0172796	-0.03323	0.0158027	0.0261409	0.00428297	-0.0214149	0.033673	-0.00605524	-0.00605524	-0.00295377	-0.00561217	-0.00472604	-0.00457835	-0.0039876	-0.00295377	
7.8019e-005	-0.00295377	-0.00428297	-0.00236302	-0.00147689	-0.00413528	-0.00162458	-0.00236302	-0.00251071	-0.00324915	-0.00339684	-0.00118151	-0.00236302	-0.00251071	-0.00206764	-0.00324915	-0.00221533	-0.00221533	-0.00354453	-0.00324915	-0.00251071	-0.00236302	-0.00280609	-0.00354453	-0.00118151	-0.00236302	-0.00162458	-0.00310146	-0.00206764	-0.00191995	-0.000590755	-0.00251071	-0.00103382	-0.00206764	-0.00177226	-0.00280609	-0.000147689	-0.000295377	-0.00177226	0.0333777	0.0357407	0.0358884	0.0338207	0.0296854	0.03131	0.0347069	0.0330823	0.0296854	0.03323	0.0299808	0.0299808	0.0329346	0.0304239	0.0302762	0.0307193	0.0252548	0.0271747	0.0277655	0.0277655	0.0301285	0.0298331	0.0293901	0.0273224	0.0287993	0.0231871	0.028947	0.0283562	0.026584	0.0258455	0.0243686	0.0221533	0.0249594	0.0144735	0.0230394	0.0118151	0.0128489	-0.00221533	-0.00354453	-0.000886132	-0.00206764	-0.00339684	-0.0013292	-0.00369222	-0.00236302	-0.00310146	-0.00103382	-0.0026584	-0.00236302	-0.00369222	-0.00413528	-0.00369222	-0.00561217	-0.00546448	-0.00457835	-0.00443066	-0.00620293	-0.00369222	-0.00708906	-0.00605524	-0.00708906	-0.00753213	-0.00605524	-0.00620293	-0.00694137	-0.0064983	-0.00767981	-0.00767981	0.082558	-0.108404	0.0767981	0.0366268	-0.0580417	0.0611431	-0.11121	0.00738444	0.0383991	-0.0813765	0.0567125	-0.0138827	0.00236302	0.0456358	0.0190518	0.022301	-0.0954069	-0.0221533	-0.0831488	0.0135874	-0.0881702	-0.0124059	0.00118151	0.0230394	0.0595186	-0.0946685	-0.077832	-0.0663122	0.0391375	-0.0376606	-0.0827057	-0.0472604	-0.105007	-0.0549402	-0.00753213	-0.0793088	-0.018018	-0.0757643	-0.0710383	0.0497711	-0.0584847	-0.0298331	-0.0630631	0.0215626	0.011372	-0.0886132	0.0372176	-0.0855118	0.0342638	-0.0287993	-0.0372176	0.0302762	-0.0722198	-0.0710383	0.0267317	-0.0614385	-0.0549402	0.0144735	0.0271747	-0.0013292	-0.0590755	0.0423867	-0.00354453	-0.00575986	-0.00635062	-0.00339684	-0.00561217	-0.00457835	-0.00428297	-0.00443066	
0.000117029	-0.00383991	-0.0039876	-0.00472604	-0.00383991	-0.00487373	-0.00383991	-0.00339684	-0.00487373	-0.00413528	-0.00369222	-0.00383991	-0.00383991	-0.00428297	-0.00236302	-0.0039876	-0.00295377	-0.00428297	-0.00369222	-0.00472604	-0.00443066	-0.00502142	-0.00487373	-0.00369222	-0.00502142	-0.00443066	-0.00413528	-0.00280609	-0.00546448	-0.00310146	-0.00443066	-0.00383991	-0.00472604	-0.00487373	-0.00457835	-0.00251071	-0.00546448	-0.00354453	-0.00472604	-0.00664599	0.00118151	0.0186088	0.0197903	-0.00841826	0.024221	0.0165411	0	-0.00974746	0.0013292	-0.00472604	-0.00147689	0.00191995	0.0189042	0.0160981	0.00886132	0.0227441	0.0190518	0.0211195	0.0194949	0.00324915	0.0118151	0.00974746	-0.000738444	-0.000295377	-0.00945208	0.0100428	0.0144735	0.0121105	0.00871363	-0.00280609	-0.00561217	0.0116674	-0.0172796	0.0125535	-0.0174273	-0.0155073	-0.00413528	-0.00280609	-0.00487373	-0.00251071	-0.00354453	-0.00251071	-0.00295377	-0.00251071	-0.00413528	-0.00354453	-0.00280609	-0.00339684	-0.00354453	-0.00339684	-0.000886132	-0.0026584	-0.00383991	-0.00295377	-0.000590755	-0.00354453	-0.00162458	-0.00162458	-0.00354453	-0.00118151	-0.00206764	-0.00162458	-0.00354453	0.000590755	-0.000295377	0.0026584	0	0.0772412	-0.0688229	0.0911239	0.0732536	-0.0564171	0.0902378	-0.0655738	0.0329346	0.0279132	-0.0618816	0.0704475	0.000443066	0.0311623	0.0341161	0.00516911	0.0599616	-0.108699	0.000590755	-0.0685276	0.00103382	-0.0824103	-0.039876	-0.0181657	0.0617339	0.104268	-0.122139	-0.106927	-0.0589278	0.0819672	-0.0506572	-0.055974	-0.0149166	-0.0889086	-0.0852164	0.0234825	-0.109142	0.0134397	-0.104564	-0.0810811	0.0841826	-0.0565648	-0.0376606	-0.0518387	0.0127012	-0.000295377	-0.0561217	0.0282085	-0.0604047	0.0429774	-0.00575986	-0.0311623	0.026584	-0.0734013	-0.0547925	0.0496234	-0.066903	-0.0363314	0.00502142	0.0146212	0.0121105	-0.0491803	0.0261409	-0.00103382	-0.000443066	-0.00324915	-0.00206764	-0.00118151	-0.00236302	-0.00443066	-0.00236302	
0.000156038	-0.00324915	-0.00236302	-0.00487373	-0.00413528	-0.00221533	-0.00221533	-0.00310146	-0.00191995	-0.00162458	-0.00295377	-0.00354453	-0.00251071	-0.00324915	-0.00147689	-0.00236302	-0.00472604	-0.00280609	-0.00236302	-0.00118151	-0.000886132	-0.00177226	-0.00251071	-0.00206764	-0.00339684	-0.0013292	-0.00546448	-0.00251071	-0.00236302	-0.00310146	-0.00251071	-0.00162458	-0.00251071	-0.00251071	-0.00177226	-0.00206764	-0.00162458	-0.00295377	-0.00310146	-0.0401713	-0.0350022	-0.0251071	-0.0211195	-0.0383991	-0.0171319	-0.0239256	-0.0329346	-0.0363314	-0.0341161	-0.0333777	-0.0324915	-0.0326392	-0.0184611	-0.0212672	-0.0254025	-0.0137351	-0.0153596	-0.0155073	-0.0186088	-0.0279132	-0.0233348	-0.0261409	-0.0292424	-0.0283562	-0.0305716	-0.024221	-0.0183134	-0.0208241	-0.024664	-0.0286516	-0.0292424	-0.0194949	-0.0285039	-0.0189042	-0.0252548	-0.028947	-0.00221533	-0.00177226	-0.00280609	-0.00295377	-0.00251071	-0.00191995	-0.00324915	-0.00428297	-0.00251071	-0.00339684	-0.00324915	-0.00354453	-0.00206764	-0.00310146	-0.0013292	0.000295377	-0.00236302	-0.00147689	-0.00221533	0.000147689	-0.00118151	0.000147689	-0.000886132	0.000295377	-0.000738444	-0.000295377	0.000886132	0.00147689	0.000443066	-0.000886132	-0.000590755	0.0317531	0	0.0376606	0.0670507	-0.00620293	0.0663122	-0.000738444	-0.00147689	0.0121105	-0.0193472	0.0104859	0.0205287	0.0323438	0.017575	0.0121105	0.0731059	-0.044602	0.0137351	-0.00310146	-0.00457835	-0.0258455	-0.0330823	-0.0200857	0.0674937	0.0835918	-0.0553833	-0.055531	-0.0134397	0.0835918	-0.0181657	-0.0143258	-0.0026584	-0.0172796	-0.0460789	-0.00310146	-0.0543495	0.00546448	-0.0515434	-0.0327869	0.0658692	-0.0100428	-0.00487373	-0.0140304	0.00635062	0.00177226	0.00162458	0.0134397	-0.0106336	-0.0078275	-0.0078275	-0.00516911	0.0115197	-0.0282085	-0.00369222	0.0420913	-0.0273224	0.00738444	0.00959977	0.0091567	0.00900901	-0.0141781	-0.000295377	-0.00206764	-0.0026584	0.000147689	-0.00369222	-0.00206764	-0.00118151	-0.0013292	-0.00280609	
0.000195048	-0.00206764	-0.00428297	-0.00221533	-0.00561217	-0.00191995	-0.00354453	-0.00177226	-0.00310146	-0.00339684	-0.00369222	-0.00324915	-0.00177226	-0.00590755	-0.00236302	-0.00354453	-0.00295377	-0.0013292	-0.00354453	-0.00280609	-0.00339684	-0.00251071	-0.00369222	-0.00206764	-0.00251071	-0.00324915	-0.00191995	-0.00369222	-0.00206764	-0.00147689	-0.00295377	-0.00502142	-0.0026584	-0.00221533	-0.00413528	-0.00280609	-0.00310146	-0.0039876	-0.00575986	-0.0261409	-0.0305716	-0.0392852	-0.0388421	-0.0256978	-0.0388421	-0.0385468	-0.0320485	-0.0237779	-0.0302762	-0.0256978	-0.0292424	-0.0324915	-0.0376606	-0.0358884	-0.0326392	-0.0348545	-0.0347069	-0.0333777	-0.0329346	-0.0293901	-0.0321961	-0.0308669	-0.0259932	-0.0273224	-0.0197903	-0.0302762	-0.0321961	-0.0302762	-0.0301285	-0.0237779	-0.0194949	-0.0302762	-0.00945208	-0.0271747	-0.00856595	-0.00753213	-0.00369222	-0.00236302	-0.00236302	-0.00369222	-0.00280609	-0.00295377	-0.00383991	-0.00251071	-0.00162458	-0.00206764	-0.00295377	-0.00280609	-0.00339684	-0.00339684	-0.00457835	-0.00487373	-0.00236302	-0.00472604	-0.00590755	-0.00472604	-0.00472604	-0.00428297	-0.00251071	-0.00664599	-0.00546448	-0.00664599	-0.00457835	-0.00561217	-0.00620293	-0.00797519	-0.00679368	-0.00561217	0.0381037	-0.036036	-0.0106336	0.0521341	0.00723675	0.0239256	-0.0861025	0.0231871	-0.0276178	-0.0828534	-0.0280609	-0.0428297	0.0221533	0.044602	0.0039876	0.0231871	-0.0481465	0.0607001	0.0138827	-0.018018	0.00797519	0.0118151	-0.0168365	-0.0160981	0.0211195	0.0228918	-0.0282085	-0.00502142	0.0389898	-0.0344115	-0.057894	0.0383991	0.0178703	-0.0828534	0.00502142	-0.0673461	0.000738444	0.026584	-0.00827057	0.0413528	-0.0169842	-0.0230394	0.0202334	0.0237779	0.0373652	0.0166888	0.00324915	-0.0723675	-0.0540541	-0.0249594	0.0137351	0.0091567	0.0320485	-0.0137351	0.0144735	0.0416482	0.027027	0.020381	-0.0316054	0.00605524	-0.0101905	-0.00635062	-0.00620293	-0.0039876	-0.00502142	-0.00502142	-0.00516911	-0.00413528	-0.00310146	
0.000234057	-0.00280609	-0.00191995	-0.00295377	-0.00221533	-0.00413528	-0.00428297	-0.0039876	-0.00369222	-0.00354453	-0.00324915	-0.00369222	-0.00502142	-0.00206764	-0.00310146	-0.00428297	-0.00369222	-0.00575986	-0.0039876	-0.00487373	-0.00487373	-0.00428297	-0.00251071	-0.00428297	-0.00428297	-0.00502142	-0.00472604	-0.00280609	-0.00310146	-0.00354453	-0.00487373	-0.00177226	-0.0039876	-0.00472604	-0.00443066	-0.00206764	-0.00531679	-0.00295377	-0.00280609	0.018018	0.0104859	-0.00900901	-0.0104859	0.0209718	-0.0166888	-0.00945208	0.00738444	0.0200857	0.00871363	0.0128489	0.00989514	0.00620293	-0.0135874	-0.00989514	-0.0013292	-0.0177226	-0.0124059	-0.0138827	-0.0146212	0.00502142	-0.00457835	-0.00191995	0.00694137	0.0078275	0.0159504	-0.00236302	-0.00841826	-0.00620293	-0.0013292	0.00945208	0.011372	-0.00753213	0.0212672	-0.0064983	0.0187565	0.0187565	-0.00472604	-0.00280609	-0.0039876	-0.00428297	-0.00280609	-0.00383991	-0.00369222	-0.00221533	-0.00383991	-0.00443066	-0.00413528	-0.00251071	-0.00251071	-0.00457835	-0.0039876	-0.0026584	-0.00324915	-0.00177226	-0.00295377	-0.00502142	-0.00443066	-0.00487373	-0.00753213	-0.00531679	-0.00487373	-0.00502142	-0.00635062	-0.00502142	-0.00679368	-0.00443066	-0.00472604	0.00679368	0.0339684	-0.051248	-0.0819672	0.0908286	-0.0230394	0.0146212	-0.111505	0.0571555	-0.0617339	-0.0937823	-0.105597	-0.116083	0.057894	0.084478	-0.0914193	0.0521341	-0.116526	0.0906809	0.0587801	-0.0552356	0.0661646	0.0660169	-0.10929	-0.0785704	0.0581894	0.0723675	-0.0827057	-0.0912716	0.0890563	-0.0742874	-0.106041	0.0544971	0.0698568	-0.108404	0.0228918	-0.108551	0.00561217	0.0624723	-0.0544971	0.0762074	-0.0679368	-0.0598139	0.0527249	0.0607001	0.0415005	0.0431251	-0.00753213	-0.0747305	-0.0769458	-0.0612908	0.0388421	0.0168365	0.0397283	-0.0609954	0.0323438	0.0506572	0.0472604	0.035593	-0.0646877	-0.000738444	0.00162458	-0.00177226	-0.00251071	-0.00310146	-0.0026584	-0.0026584	-0.00457835	-0.00457835	-0.00428297	
0.000273067	-0.00162458	-0.00280609	-0.0026584	-0.00280609	-0.00295377	-0.0039876	-0.00177226	-0.00457835	-0.00236302	-0.00339684	-0.00236302	-0.000886132	-0.00206764	-0.00103382	-0.00206764	-0.00103382	-0.00369222	-0.00354453	-0.00280609	-0.00191995	-0.00177226	-0.00236302	-0.0013292	-0.00206764	-0.00251071	-0.00206764	-0.00191995	-0.0013292	-0.00206764	-0.00177226	-0.0026584	-0.00103382	-0.00103382	-0.00147689	-0.0013292	-0.00103382	-0.000147689	-0.0013292	0.0373652	0.0369222	0.0324915	0.03131	0.03323	0.0271747	0.0311623	0.0376606	0.0320485	0.0324915	0.0326392	0.0327869	0.0335253	0.0258455	0.0286516	0.0302762	0.0214149	0.0225964	0.0209718	0.0254025	0.0299808	0.026584	0.0271747	0.0286516	0.028947	0.0261409	0.0267317	0.0233348	0.0243686	0.0248117	0.0267317	0.0251071	0.0218579	0.0197903	0.0215626	0.0187565	0.0178703	-0.000886132	-0.00177226	-0.00251071	-0.00236302	-0.0039876	-0.00236302	-0.0026584	-0.00191995	-0.00354453	-0.00191995	-0.00354453	-0.00251071	-0.0026584	-0.00162458	0.000443066	-0.000295377	-0.00251071	-0.000443066	-0.000295377	-0.0013292	-0.00162458	-0.0013292	-0.00191995	-0.000738444	-0.00103382	-0.000147689	-0.00191995	0.00191995	0.00118151	0.000590755	0.000443066	0.0217102	0.0171319	-0.0178703	-0.0707429	0.0731059	-0.000147689	0.00428297	-0.0565648	0.0769458	-0.0539064	-0.0386944	-0.104121	-0.0909763	0.0757643	0.0756166	-0.0959977	0.0444543	-0.0921578	0.0679368	0.0985084	-0.057894	0.10353	0.102791	-0.0955546	-0.0484419	0.053611	0.0791612	-0.0815242	-0.0742874	0.0985084	-0.0562694	-0.0722198	0.040319	0.0822626	-0.0525772	0.0168365	-0.0638015	-0.00708906	0.06262	-0.03131	0.0667553	-0.082558	-0.0534633	0.0686753	0.069266	0.0240733	0.0546448	-0.00945208	-0.027027	-0.042239	-0.060257	0.0485896	0.00767981	0.027027	-0.046965	0.0262886	0.0285039	0.0354453	0.0166888	-0.0496234	-0.00487373	0.000590755	-0.000295377	0.000443066	-0.000590755	-0.000886132	-0.000738444	-0.00177226	-0.00177226	-0.00280609	
0.000312076	-0.0026584	-0.00383991	-0.00413528	-0.00221533	-0.00236302	-0.00295377	-0.00251071	-0.00369222	-0.00310146	-0.0039876	-0.00324915	-0.00354453	-0.00236302	-0.0039876	-0.00413528	-0.00383991	-0.00339684	-0.00457835	-0.00428297	-0.0039876	-0.00487373	-0.00443066	-0.00413528	-0.00383991	-0.00443066	-0.00354453	-0.00575986	-0.00413528	-0.00191995	-0.00472604	-0.00443066	-0.00590755	-0.00221533	-0.00605524	-0.00472604	-0.00457835	-0.00516911	-0.00575986	0.000886132	0.00989514	0.0237779	0.026584	-0.00103382	0.0295377	0.0225964	0.00945208	0.000147689	0.00767981	0.00369222	0.00575986	0.0107813	0.0261409	0.0221533	0.015655	0.0280609	0.0252548	0.0252548	0.0249594	0.0103382	0.0177226	0.0141781	0.00753213	0.00753213	-0.00162458	0.0159504	0.019938	0.0163934	0.0138827	0.00472604	-0.0013292	0.0183134	-0.0116674	0.0171319	-0.0118151	-0.0110767	-0.00383991	-0.00324915	-0.00531679	-0.00310146	-0.00324915	-0.00310146	-0.00221533	-0.00369222	-0.00428297	-0.00383991	-0.00354453	-0.00472604	-0.00369222	-0.00251071	-0.00339684	-0.00383991	-0.00280609	-0.00383991	-0.00251071	-0.00206764	-0.00428297	-0.000886132	-0.000147689	-0.00295377	0.000295377	-0.00221533	0.00177226	-0.00280609	-0.00191995	-0.00191995	-0.0013292	-0.0211195	0.0163934	-0.0225964	-0.0234825	0.018018	0.00561217	0.0193472	0.0064983	0.0197903	0.0013292	-0.0100428	-0.0347069	-0.0206764	0.0101905	-0.0116674	-0.0345592	0.0194949	-0.0171319	0.0129966	0.0702998	-0.00900901	0.0812288	0.0794565	-0.0290947	-0.0125535	0.024664	0.0437159	-0.020381	-0.0202334	0.037956	0.0039876	0.00236302	0.0150643	0.0475558	0.0100428	0.00767981	0.00221533	-0.00369222	0.0279132	-0.0064983	0.0159504	-0.0347069	-0.00620293	0.0205287	0.017575	0.0104859	0.00324915	0.0118151	-0.000590755	0.00886132	-0.0152119	0.00502142	0.00708906	0.00812288	-0.0137351	0.0110767	0.00147689	-0.0184611	-0.03323	-0.0078275	0.00487373	-0.0316054	-0.0039876	-0.00457835	-0.00177226	-0.00561217	-0.000886132	-0.00310146	-0.00103382	-0.00339684	
0.000351086	-0.00310146	-0.00251071	-0.00251071	-0.00354453	-0.00310146	-0.00177226	-0.00280609	-0.00354453	-0.00295377	-0.00310146	-0.00236302	-0.00354453	-0.00354453	-0.00177226	-0.00236302	-0.00236302	-0.00383991	-0.00251071	-0.00236302	-0.00236302	-0.00236302	-0.00191995	-0.00369222	-0.00339684	-0.00162458	-0.00502142	-0.000886132	-0.00295377	-0.00443066	-0.00324915	0.000147689	-0.00354453	-0.0039876	-0.000147689	-0.0026584	-0.0026584	-0.00413528	-0.000738444	-0.0383991	-0.0311623	-0.0178703	-0.0150643	-0.035593	-0.00989514	-0.0178703	-0.0292424	-0.0352976	-0.0298331	-0.0317531	-0.0311623	-0.0277655	-0.0104859	-0.0150643	-0.0218579	-0.0064983	-0.00945208	-0.00812288	-0.0112243	-0.0249594	-0.0197903	-0.0209718	-0.0264363	-0.0252548	-0.0314577	-0.0184611	-0.0131443	-0.015655	-0.0190518	-0.0261409	-0.0277655	-0.013292	-0.028947	-0.0128489	-0.0282085	-0.0280609	-0.00280609	-0.00191995	-0.00428297	-0.00310146	0.000443066	-0.00236302	-0.00280609	-0.00310146	-0.00251071	-0.00324915	-0.00324915	-0.00369222	-0.00221533	-0.0039876	-0.00443066	-0.00443066	-0.00295377	-0.00546448	-0.0064983	-0.00531679	-0.00575986	-0.00472604	-0.00457835	-0.00694137	-0.00620293	-0.00753213	-0.00620293	-0.00708906	-0.00753213	-0.00753213	-0.00886132	-0.0971792	0.0460789	-0.071186	-0.0194949	-0.019938	-0.0568602	0.060257	0.0274701	-0.0723675	0.0609954	-0.0282085	0.0233348	0.0189042	-0.0837395	-0.0850687	-0.00886132	0.017575	0.0370699	-0.00959977	-0.0254025	0.0537587	-0.0026584	-0.0150643	-0.00428297	-0.0466696	0.0149166	0.00428297	0.0475558	-0.0211195	-0.0323438	0.0618816	0.0546448	0.0193472	0	0.0338207	0.0205287	0.0370699	0.024664	0.0013292	-0.0428297	-0.015655	0.0234825	0.0420913	-0.0553833	-0.0519864	0.0251071	-0.0694137	0.0456358	-0.011372	0.0412052	0.0310146	-0.0586324	0.0220056	0.0159504	-0.0143258	0.0141781	0.00118151	-0.0546448	-0.0615862	0.0140304	0.0274701	-0.0544971	-0.00516911	-0.00502142	-0.00487373	-0.00413528	-0.00487373	-0.00531679	-0.00295377	-0.00413528	
