Reference Amplitude (V)	6200Hz	6250Hz	6300Hz	6350Hz	6400Hz	6450Hz	6500Hz	6550Hz	6600Hz	6650Hz	6700Hz	6750Hz	6800Hz	6850Hz	6900Hz	6950Hz	7000Hz	7050Hz	7100Hz	7150Hz	7200Hz	7250Hz	7300Hz	7350Hz	7400Hz	7450Hz	7500Hz	7550Hz	7600Hz	7650Hz	7700Hz	7750Hz	7800Hz	7850Hz	7900Hz	7950Hz	8000Hz	8050Hz	8100Hz	8150Hz	8200Hz	8250Hz	8300Hz	8350Hz	8400Hz	8450Hz	8500Hz	8550Hz	8600Hz	8650Hz	8700Hz	8750Hz	8800Hz	8850Hz	8900Hz	8950Hz	9000Hz
0.05	1.3979e-005	1.66731e-005	1.33799e-005	2.03218e-005	2.22204e-005	2.87995e-005	1.85868e-005	1.37245e-005	7.89434e-007	1.15276e-005	2.48843e-005	1.75265e-006	1.24018e-005	1.77689e-005	1.7199e-005	3.99252e-005	0.000426387	2.73478e-005	1.5006e-005	2.2887e-005	9.59367e-006	1.94859e-005	1.32712e-005	2.45401e-006	1.16498e-005	1.46484e-005	1.37455e-005	1.85558e-005	2.26903e-005	5.19373e-006	9.17473e-006	1.2341e-005	1.14318e-005	1.24695e-005	4.42687e-006	1.08736e-005	1.91252e-005	2.00551e-005	1.71407e-005	2.03611e-005	8.13448e-006	2.50868e-006	2.28705e-005	1.31736e-005	2.60395e-005	1.86827e-005	2.24308e-005	5.45784e-006	2.03667e-006	6.19395e-006	1.78054e-005	9.90558e-006	2.25476e-005	1.92085e-005	1.41919e-005	2.42494e-005	1.68852e-005
0.053	1.04098e-005	1.06211e-005	2.0736e-005	2.91871e-005	2.54892e-005	2.20886e-005	1.84842e-005	1.31503e-005	2.48814e-005	1.09373e-005	1.37305e-005	1.53039e-005	1.50397e-005	8.49531e-006	1.5047e-005	4.9403e-005	0.000437926	8.22973e-006	1.36693e-005	1.68489e-005	1.1421e-005	1.28557e-005	1.56964e-005	1.35418e-005	1.2459e-005	1.56609e-005	1.93442e-005	8.86715e-006	7.38994e-006	6.91042e-006	1.91723e-005	1.10682e-005	1.26824e-005	6.14155e-006	3.30887e-006	9.62162e-006	1.39638e-005	2.64195e-005	2.8616e-005	2.07448e-005	3.86702e-006	2.26692e-005	2.82542e-005	2.86332e-005	3.86373e-006	2.51692e-005	1.56951e-005	6.82071e-006	1.70917e-005	1.35997e-005	1.56441e-005	2.0499e-005	1.23177e-005	1.93955e-005	2.6079e-005	3.44317e-005	1.24706e-005
0.056	2.02616e-005	1.32543e-005	5.30893e-006	1.39586e-005	2.28718e-005	1.23002e-005	1.10144e-005	2.22637e-005	1.44034e-005	1.84623e-005	1.93003e-005	3.02325e-005	4.19202e-006	6.74415e-006	9.94861e-006	0.00031077	0.000478199	1.79494e-005	1.77706e-005	1.01101e-005	3.45576e-005	4.67117e-006	1.0292e-005	1.90651e-005	1.099e-005	2.28294e-005	2.48519e-005	2.76926e-005	2.69376e-005	2.90658e-005	1.47989e-005	1.13888e-005	1.20787e-005	1.5393e-005	8.76228e-006	2.27039e-005	5.13207e-006	1.48671e-005	5.74098e-006	4.57238e-006	2.44047e-005	1.57596e-005	2.96439e-005	2.16255e-005	1.82368e-005	1.06957e-005	2.34547e-006	1.68428e-005	1.88409e-005	4.80012e-006	1.20889e-005	4.12326e-007	1.33737e-005	2.06675e-005	1.26503e-005	6.01124e-006	1.05618e-005
0.059	9.44203e-006	4.67911e-006	7.47615e-006	1.10416e-005	2.98671e-005	1.5316e-005	2.02996e-005	1.8695e-005	2.27115e-006	3.87111e-006	4.19214e-006	2.67724e-006	2.177e-005	6.53429e-006	1.24432e-005	0.013882	0.000574801	1.78742e-005	2.16529e-005	1.2982e-005	8.45636e-006	1.6195e-005	1.71541e-005	6.51168e-006	1.16633e-005	1.05251e-005	6.68024e-006	2.55694e-005	2.01295e-005	1.57133e-005	1.22603e-005	4.10909e-006	1.57818e-005	1.77951e-005	1.08673e-005	1.84849e-006	1.81062e-005	8.35212e-006	2.16396e-005	3.26175e-006	1.23935e-006	3.45962e-005	4.43748e-006	1.26409e-005	1.53854e-005	1.3937e-005	1.77512e-005	3.53879e-005	3.00448e-005	1.41659e-005	1.15976e-005	1.49963e-005	2.96461e-006	1.36579e-005	7.50822e-006	1.25556e-005	1.97189e-005
0.062	9.96171e-006	5.5322e-006	1.8224e-005	1.68328e-005	1.72373e-005	6.00725e-006	3.00324e-005	1.73209e-005	1.4898e-005	1.82121e-005	8.23483e-006	1.5878e-005	8.27558e-006	1.44628e-005	6.93185e-006	0.0145341	0.000556811	2.30211e-005	1.34528e-005	5.10833e-006	9.79963e-006	6.38394e-006	1.79779e-005	2.95445e-006	1.32584e-005	2.88772e-006	4.91837e-006	2.59963e-005	1.3079e-005	2.08373e-005	4.50495e-006	1.30455e-005	2.71499e-005	2.29624e-005	4.21302e-006	2.00826e-005	3.29209e-005	1.67629e-005	9.67394e-006	1.02909e-005	3.33972e-005	1.81826e-005	2.25604e-005	1.04237e-005	1.99829e-005	6.14606e-006	1.83068e-005	1.44799e-005	2.31468e-005	2.02946e-005	1.34992e-005	2.0453e-005	1.61695e-005	5.79158e-006	2.30622e-005	2.97375e-005	1.70201e-005
0.065	8.27746e-006	8.83458e-006	4.02148e-006	1.93453e-005	9.41364e-006	1.57979e-005	8.58674e-006	1.54176e-005	4.27446e-005	1.57033e-005	1.77741e-005	4.99449e-006	1.45908e-005	1.43692e-005	1.14329e-005	0.0150636	0.00068491	3.92087e-005	2.23686e-005	8.6185e-006	1.50984e-005	1.0491e-005	3.42847e-007	2.60567e-005	1.21332e-005	9.62229e-006	2.9645e-005	1.644e-005	1.28976e-005	1.35409e-005	1.20769e-005	3.65087e-006	2.24367e-005	1.99323e-005	1.2528e-005	2.71061e-005	1.06139e-005	4.69861e-006	1.11572e-005	1.64062e-005	2.12012e-005	1.86807e-005	2.68765e-005	1.16182e-005	7.0183e-006	4.21802e-006	7.85475e-006	2.10875e-005	2.22419e-005	5.59446e-006	2.03111e-005	6.59719e-006	1.14082e-005	2.40524e-005	1.073e-005	1.34943e-005	4.89753e-006
0.068	1.68873e-005	1.0665e-005	8.28906e-006	1.41174e-005	1.24825e-005	1.40289e-005	7.54023e-006	9.78263e-006	1.17376e-005	9.21532e-006	1.29946e-005	1.29205e-005	2.14944e-005	2.072e-005	1.58738e-005	0.0155384	0.00066885	2.65136e-005	1.22012e-005	2.31815e-005	2.25723e-005	2.39768e-005	8.20887e-006	1.90967e-005	3.66699e-006	7.44275e-006	2.01977e-005	1.3131e-005	8.04597e-006	1.25875e-005	1.28195e-005	2.38281e-005	1.72231e-005	2.48648e-005	2.06314e-005	1.54472e-005	2.76601e-005	3.77059e-006	1.66065e-005	8.79527e-006	6.72753e-006	2.72826e-005	1.63299e-005	1.80574e-005	2.12961e-005	1.05397e-005	8.16501e-006	2.30269e-005	1.08972e-005	2.71167e-005	8.65028e-006	1.84176e-005	2.98366e-006	1.84018e-005	1.45684e-005	1.05392e-005	1.25968e-005
0.071	1.58085e-005	1.74281e-005	4.44546e-006	3.40898e-006	2.19266e-005	2.17072e-005	1.80853e-005	1.95218e-005	6.31665e-006	1.0712e-005	1.1615e-005	1.36386e-005	1.57846e-005	7.63547e-006	9.29471e-006	0.0160481	0.00074375	3.85904e-005	2.84228e-005	1.34691e-005	5.66503e-006	4.73357e-006	8.44636e-006	1.72346e-005	1.79295e-005	9.92752e-006	3.55489e-006	3.89377e-006	6.96523e-006	3.40989e-005	1.84402e-005	1.73394e-005	1.90828e-005	3.13598e-006	2.1145e-005	1.02284e-005	1.57645e-005	6.26246e-006	3.3776e-006	1.18809e-005	9.5429e-006	9.44653e-006	2.27327e-005	5.37267e-006	7.77022e-006	1.85759e-006	1.33466e-005	8.95811e-006	1.91147e-005	9.67869e-006	1.28765e-005	2.3695e-005	4.77317e-006	1.99548e-005	5.71313e-006	5.88978e-006	8.39453e-006
0.074	1.18033e-005	2.23681e-005	1.19969e-005	6.963e-006	1.49277e-005	1.17182e-006	1.64669e-005	1.97214e-005	1.64837e-005	1.0404e-005	1.78453e-005	6.61082e-006	8.53822e-006	1.11966e-005	1.6032e-005	0.0162074	0.000706812	1.41745e-005	1.0356e-005	1.04066e-005	7.15882e-006	1.24212e-005	1.2038e-005	1.62073e-005	1.6879e-005	7.43762e-006	5.01142e-006	1.06482e-005	4.48611e-006	7.0356e-006	5.89066e-006	1.269e-005	1.10039e-005	1.06804e-005	1.87442e-005	1.81898e-005	4.5284e-006	1.37524e-005	2.56215e-005	7.78666e-006	1.05717e-005	2.87296e-005	1.328e-005	1.44034e-005	2.06554e-005	1.06522e-005	4.84259e-006	2.8021e-005	1.07733e-005	4.5997e-006	7.18423e-006	4.55842e-006	2.10075e-005	2.62546e-005	2.10306e-005	4.04969e-006	1.26429e-005
0.077	8.57864e-006	2.01735e-005	1.81308e-005	1.89504e-005	1.63903e-005	3.13678e-005	3.54151e-006	1.56917e-005	2.0109e-005	1.15076e-005	1.40033e-005	1.88956e-005	5.54451e-006	1.97227e-005	5.00513e-005	0.0163807	0.000782627	5.86095e-005	4.43927e-006	3.66473e-006	1.9181e-005	2.16713e-005	1.95592e-005	2.57093e-005	4.57194e-006	5.13993e-006	1.69115e-005	1.94385e-005	1.23325e-005	2.12282e-006	2.9764e-005	1.1908e-005	1.72453e-005	2.91604e-005	3.31892e-006	7.44692e-006	9.70181e-006	1.13349e-005	1.64541e-005	1.35257e-005	2.03403e-005	9.86425e-006	1.38451e-005	1.18774e-005	5.49471e-006	1.06625e-005	2.66954e-005	1.19105e-005	1.01128e-005	5.86193e-006	1.93737e-005	1.95739e-005	1.10022e-005	2.44029e-005	7.47826e-006	1.77698e-005	1.33429e-005
0.08	3.79086e-005	2.34349e-005	1.26404e-005	9.35128e-006	7.14176e-006	2.45175e-005	2.44882e-005	7.73248e-006	5.0086e-006	1.09474e-005	1.55944e-005	1.10161e-005	3.3599e-006	1.86171e-005	0.000531229	0.0165518	0.000868572	2.46402e-005	2.21557e-005	1.38749e-005	7.20301e-006	1.97088e-005	1.06687e-005	1.44735e-005	2.44113e-005	4.57063e-005	1.76283e-005	9.98331e-006	9.34358e-006	2.99973e-006	1.36161e-005	8.11164e-006	3.50196e-005	1.05512e-005	2.55013e-005	2.31588e-005	1.04537e-005	2.89649e-006	6.92371e-006	1.74066e-005	2.19842e-005	1.42324e-005	2.7824e-006	1.04952e-005	5.40082e-006	1.56534e-005	3.94985e-006	2.30495e-005	8.81805e-006	2.38939e-005	8.3784e-006	2.13287e-005	6.11928e-006	8.36682e-006	1.30329e-005	2.60383e-005	7.49878e-006
0.083	1.50013e-005	1.14565e-005	8.43639e-006	1.5365e-005	1.11044e-005	8.77656e-006	7.51591e-006	7.14892e-006	1.77315e-005	1.91208e-005	1.91044e-005	1.31924e-005	2.60284e-005	9.26725e-006	0.000569633	0.0166274	0.000919817	9.57055e-006	1.1772e-005	1.45249e-005	1.54795e-005	7.93331e-006	1.53434e-005	1.59922e-005	9.09763e-006	1.65224e-005	1.93216e-005	2.64705e-005	2.11961e-006	1.64687e-005	2.37616e-005	7.77126e-006	1.41249e-005	2.90034e-005	2.00297e-005	2.04486e-005	1.67821e-005	6.80324e-006	1.76485e-005	3.162e-005	2.40429e-005	2.26114e-006	3.74627e-005	5.82057e-006	3.04776e-005	1.7905e-005	2.6295e-005	2.31072e-005	3.23264e-005	1.30152e-005	1.56731e-005	5.17078e-006	2.44372e-005	1.18428e-005	1.44772e-005	3.46936e-005	1.613e-006
0.086	9.63654e-006	9.37161e-006	2.20771e-005	1.01019e-005	1.55194e-005	1.22733e-005	1.87756e-005	1.59241e-005	1.48274e-005	1.7002e-005	1.45243e-005	1.5408e-005	1.40924e-005	1.11537e-005	0.000525387	0.0166799	0.000974706	3.36256e-005	2.78943e-005	1.28104e-005	8.65726e-006	3.30864e-005	1.44944e-005	1.96926e-005	2.35288e-005	1.72127e-005	2.27149e-005	2.78917e-005	2.07969e-005	9.08193e-006	9.85273e-006	1.31377e-005	1.48112e-005	8.00067e-006	5.03967e-006	5.2451e-006	3.00227e-005	3.35925e-005	5.79515e-006	3.72636e-005	1.76749e-005	1.84221e-005	4.13613e-005	1.05194e-005	1.04657e-005	8.32317e-006	2.12604e-005	2.13437e-005	2.97947e-005	2.41522e-005	2.83675e-005	1.84733e-005	1.28505e-005	1.0128e-005	1.86495e-005	2.23878e-005	1.99868e-005
0.089	1.86943e-005	2.7497e-005	1.3348e-005	1.08302e-005	2.3397e-005	2.22739e-005	2.19491e-005	1.47401e-005	1.38299e-005	2.4063e-005	1.88181e-005	2.52973e-005	1.44997e-005	7.43155e-006	0.000532539	0.0165826	0.000966717	3.0578e-005	1.27543e-005	1.47572e-005	9.70401e-006	1.26955e-005	3.32806e-005	1.23957e-005	1.02734e-005	8.28332e-006	1.82786e-005	9.30756e-006	2.92789e-005	8.79951e-006	1.42164e-005	1.17076e-006	3.26392e-005	1.69432e-005	1.22391e-005	2.27251e-005	2.52829e-005	1.37525e-005	2.21476e-005	1.2274e-005	1.09385e-005	2.52472e-005	1.8766e-005	1.75712e-005	1.85818e-005	5.98802e-006	2.42887e-005	1.97894e-005	1.7337e-005	9.72157e-006	8.79842e-006	8.87376e-006	9.62211e-006	3.15888e-005	1.62392e-005	1.90349e-005	1.17833e-005
0.092	2.42266e-005	1.80639e-005	3.59232e-005	1.19282e-005	6.26103e-006	2.36481e-005	1.51423e-005	8.86087e-006	8.12248e-006	1.37042e-005	1.87383e-005	6.60873e-006	1.10896e-005	1.09069e-005	0.000531063	0.016366	0.00118014	2.39568e-005	2.05965e-005	2.84556e-005	2.24751e-005	2.08693e-005	1.85204e-005	2.02601e-005	7.46608e-006	5.32385e-006	2.32349e-005	1.09931e-005	2.44491e-005	1.70808e-005	2.52377e-006	1.63816e-005	1.77418e-005	9.27266e-006	7.74041e-006	8.41507e-006	1.32689e-005	9.82707e-006	2.45629e-005	1.5075e-005	1.49935e-005	6.64449e-006	1.52233e-005	2.6299e-005	7.48406e-006	1.37859e-005	1.46111e-006	1.21451e-005	1.4377e-005	1.42323e-005	6.1837e-006	8.14924e-006	1.86534e-005	1.02117e-005	2.27937e-006	7.06279e-006	2.16749e-005
0.095	1.57069e-005	5.80814e-006	1.81176e-005	1.01648e-005	1.64553e-005	5.1948e-006	2.70102e-005	9.31941e-006	1.50901e-005	1.2843e-005	1.75115e-005	2.28545e-005	9.29772e-006	9.82594e-006	0.000529329	0.0162426	0.00120826	5.59932e-005	2.34354e-005	8.48992e-006	1.62594e-005	9.50065e-006	1.90942e-005	1.37173e-005	8.68489e-006	1.57341e-005	5.31741e-006	5.87712e-006	2.57378e-005	2.57206e-005	1.16306e-005	1.24697e-005	1.0999e-005	7.45662e-006	1.69227e-005	2.30607e-006	8.06106e-006	2.58525e-005	1.75989e-005	9.43427e-006	1.90186e-005	1.05419e-005	1.27379e-005	2.13009e-005	5.72536e-006	1.88324e-005	8.07871e-006	4.08091e-005	4.19438e-005	1.86715e-006	1.08831e-005	2.81326e-005	3.66777e-005	1.6463e-005	1.87699e-005	4.18586e-007	2.37433e-005
0.098	9.4665e-006	1.22241e-005	1.78998e-005	2.06205e-005	2.4284e-005	7.53855e-007	2.80197e-005	1.31765e-005	9.8198e-006	4.57378e-006	3.61178e-005	3.00899e-005	7.66548e-006	2.38489e-005	0.000539991	0.0160696	0.00119698	7.20173e-005	4.98483e-006	1.13856e-005	1.51495e-005	1.18761e-005	1.03642e-005	2.23776e-005	8.65812e-006	1.54906e-005	1.46607e-005	1.40865e-005	3.13687e-005	9.24173e-006	2.5698e-006	6.73767e-006	6.71931e-006	2.8887e-005	1.74911e-005	8.65825e-006	2.95459e-005	1.83242e-005	8.52469e-006	1.46026e-005	3.80604e-006	3.63981e-005	1.3052e-005	1.43095e-005	1.32588e-005	2.66303e-005	2.78706e-005	1.10176e-005	1.13926e-005	9.04894e-006	1.27623e-005	1.74472e-005	1.08438e-005	1.93709e-005	2.43302e-005	5.99528e-006	1.17561e-005
0.101	2.1072e-005	3.68595e-005	1.94327e-005	4.73788e-006	1.04176e-005	1.79735e-005	1.95725e-005	1.25341e-005	1.43121e-005	1.28116e-005	2.60022e-005	1.17104e-005	2.15543e-006	2.74572e-005	0.000533641	0.0159952	0.00125447	5.96115e-005	1.67995e-005	1.8106e-005	9.7029e-006	1.06518e-005	5.17195e-006	7.20565e-006	2.192e-005	1.28436e-005	1.42956e-005	7.71822e-006	5.92026e-006	1.91899e-005	8.82769e-006	1.1019e-005	2.1673e-005	1.54613e-005	1.36377e-005	1.05074e-005	9.36502e-006	2.02317e-005	1.88567e-005	1.49216e-005	2.52919e-005	3.16571e-005	1.20321e-005	1.46306e-005	5.98458e-006	1.87764e-006	1.53611e-005	1.52187e-005	3.6372e-005	9.34073e-006	9.91056e-006	1.97006e-006	1.75902e-005	2.56454e-005	3.92948e-005	1.37742e-005	9.10055e-006
0.104	1.82865e-005	1.59832e-005	4.56497e-006	9.40324e-006	1.2581e-005	6.79311e-006	2.91865e-005	9.37567e-006	1.69308e-005	1.3113e-005	3.27479e-005	1.57625e-005	1.65681e-005	7.12226e-006	0.000504906	0.0157746	0.00142658	4.07275e-005	2.54843e-005	3.41355e-006	2.63521e-005	1.65348e-005	1.61361e-005	1.00269e-005	1.28847e-005	3.29319e-006	3.07746e-005	1.90897e-005	5.96286e-006	1.10623e-005	2.27014e-006	1.63208e-005	5.45858e-006	1.23106e-005	1.76557e-005	1.79312e-005	8.27246e-006	1.93796e-005	1.70102e-005	9.78207e-006	2.16208e-005	1.2012e-006	6.47958e-006	2.57062e-005	2.89455e-005	1.47727e-005	2.1971e-005	1.58508e-005	2.76761e-005	2.13684e-005	3.15385e-005	6.14631e-006	6.11879e-006	7.85764e-006	2.49715e-005	1.55388e-005	1.48456e-005
