Frequency (Hz)	0.001V	0.00125V	0.0015V	0.00175V	0.002V	0.00225V	0.0025V	0.00275V	0.003V	0.00325V	0.0035V	0.00375V	0.004V	0.00425V	0.0045V	0.00475V	0.005V	0.00525V	0.0055V	0.00575V	0.006V	0.00625V	0.0065V	0.00675V	0.007V	0.00725V	0.0075V	0.00775V	0.008V	0.00825V	0.0085V	0.00875V	0.009V	0.00925V	0.0095V	0.00975V
4005	2.86283	2.80233	2.74487	2.69538	2.64584	2.5976	2.55565	2.52237	2.49111	2.45581	2.42918	2.40175	2.37579	2.35168	2.32575	2.28984	2.26576	2.23404	2.21699	2.20019	2.18239	2.15067	2.13791	2.11598	2.09941	2.086	2.06086	2.04852	2.02328	2.01196	2.0056	1.99686	1.98699	1.98101	1.96981	1.95481
4010	2.83163	2.77082	2.7138	2.66428	2.61593	2.56718	2.5276	2.49443	2.46492	2.43164	2.40758	2.37978	2.3537	2.33089	2.30668	2.2728	2.25068	2.21864	2.20228	2.18636	2.1687	2.1368	2.1273	2.10577	2.08594	2.07533	2.05241	2.03757	2.01434	2.00447	1.99706	1.98818	1.97885	1.97386	1.961	1.94828
4015	2.79377	2.73768	2.6824	2.63358	2.58375	2.5371	2.50166	2.46679	2.43875	2.40829	2.38187	2.35668	2.33266	2.31117	2.2872	2.25482	2.23278	2.20308	2.18691	2.17153	2.15476	2.12504	2.11533	2.09462	2.07587	2.06566	2.04275	2.02928	2.00513	1.99644	1.98932	1.98174	1.96964	1.96694	1.95442	1.94095
4020	2.75963	2.70133	2.64958	2.60094	2.55502	2.50739	2.47085	2.44071	2.41475	2.38454	2.36089	2.3345	2.31074	2.28821	2.26609	2.23344	2.21423	2.18505	2.1699	2.15559	2.14253	2.11021	2.10135	2.08201	2.06641	2.05362	2.03342	2.02022	1.99619	1.98779	1.98038	1.9716	1.96102	1.95893	1.9475	1.93331
4025	2.72015	2.66684	2.6127	2.56867	2.52165	2.47953	2.44446	2.41358	2.38819	2.35644	2.33468	2.3116	2.28891	2.26821	2.24407	2.21483	2.1957	2.16658	2.15537	2.13946	2.12581	2.09721	2.08832	2.07038	2.0539	2.0426	2.02131	2.00919	1.98781	1.97911	1.97208	1.96615	1.95428	1.95068	1.93971	1.9268
4030	2.68079	2.6248	2.57925	2.5328	2.49066	2.44947	2.41454	2.38436	2.35919	2.33082	2.3122	2.28808	2.26656	2.24597	2.2254	2.1959	2.17821	2.15015	2.13795	2.12798	2.11183	2.08422	2.07578	2.05761	2.043	2.03169	2.0134	2.00034	1.97848	1.97086	1.96514	1.95562	1.94649	1.94308	1.93385	1.92077
4035	2.64092	2.58843	2.54102	2.49932	2.45564	2.4181	2.38549	2.35426	2.3354	2.303	2.28732	2.26374	2.24305	2.22563	2.20464	2.17718	2.15734	2.13586	2.12184	2.11218	2.0978	2.07093	2.06335	2.04715	2.0314	2.02127	2.00272	1.99106	1.96938	1.96273	1.95648	1.94996	1.94145	1.9353	1.92779	1.91423
4040	2.59802	2.55285	2.50462	2.46362	2.42186	2.38712	2.35643	2.32622	2.30815	2.28168	2.26185	2.24246	2.22213	2.20255	2.18358	2.16141	2.14416	2.11888	2.10736	2.09672	2.08472	2.05893	2.05285	2.03623	2.02176	2.01124	1.99379	1.98457	1.96152	1.9547	1.94962	1.94298	1.93403	1.92902	1.92218	1.90805
4045	2.56076	2.51069	2.46457	2.43148	2.39333	2.35768	2.32637	2.30195	2.2824	2.25652	2.24053	2.21943	2.2002	2.1844	2.16335	2.1427	2.12741	2.10385	2.09344	2.08479	2.07139	2.04707	2.03947	2.02389	2.0121	2.00219	1.98465	1.97505	1.9544	1.94712	1.94245	1.93539	1.92776	1.92327	1.91467	1.90228
4050	2.51539	2.47006	2.42927	2.39561	2.3578	2.3265	2.30013	2.27607	2.25648	2.23276	2.21818	2.19832	2.18151	2.16563	2.14776	2.1254	2.11056	2.08929	2.07843	2.07151	2.05944	2.03624	2.03074	2.0145	2.00316	1.9925	1.9769	1.96855	1.94559	1.94051	1.93688	1.92893	1.92132	1.91679	1.9101	1.89729
4055	2.47705	2.43184	2.39264	2.36093	2.32785	2.29762	2.27174	2.24744	2.23108	2.20904	2.19738	2.17843	2.16311	2.14711	2.13239	2.1122	2.09688	2.07685	2.06563	2.0599	2.04845	2.02589	2.01964	2.00407	1.9919	1.98222	1.96722	1.96018	1.93928	1.93342	1.927	1.92292	1.91346	1.90982	1.90084	1.88972
4060	2.4425	2.39843	2.35967	2.32899	2.2978	2.27153	2.24666	2.22718	2.20961	2.18913	2.17844	2.16291	2.1451	2.13182	2.11666	2.09618	2.08404	2.06369	2.05345	2.04683	2.03885	2.01359	2.00964	1.99464	1.98271	1.97446	1.95927	1.9528	1.93152	1.9242	1.91881	1.91497	1.90491	1.90129	1.89305	1.87951
4065	2.39842	2.36098	2.33018	2.30248	2.27509	2.24459	2.22239	2.20644	2.19206	2.17312	2.16069	2.144	2.1299	2.11714	2.10039	2.08214	2.07131	2.04958	2.04148	2.03569	2.02564	2.00254	1.99713	1.98173	1.97185	1.96283	1.94756	1.93891	1.92022	1.91397	1.90941	1.90348	1.89507	1.88956	1.8828	1.87176
4070	2.36729	2.33089	2.30058	2.2744	2.24774	2.22445	2.20223	2.18591	2.17283	2.15512	2.14564	2.13022	2.11449	2.10113	2.08671	2.06839	2.05533	2.0353	2.02562	2.02184	2.01209	1.98919	1.98378	1.96905	1.96057	1.95002	1.93669	1.92892	1.90945	1.90271	1.89801	1.89301	1.8832	1.87817	1.87156	1.86011
4075	2.33076	2.30114	2.2789	2.25094	2.22584	2.20508	2.18334	2.16517	2.15539	2.14014	2.12609	2.11389	2.09793	2.08446	2.06698	2.04994	2.03978	2.02017	2.013	2.00531	1.99575	1.97529	1.97022	1.95576	1.94676	1.93816	1.92295	1.9165	1.8974	1.8911	1.8871	1.88096	1.8715	1.86702	1.86284	1.84933
4080	2.30734	2.26926	2.25201	2.22625	2.20317	2.18414	2.16309	2.14755	2.13762	2.12174	2.10844	2.09369	2.07688	2.06386	2.05032	2.03422	2.02242	2.00456	1.99343	1.98925	1.97985	1.9596	1.95373	1.94212	1.93241	1.92375	1.9109	1.90219	1.88482	1.87753	1.87565	1.86903	1.86254	1.85719	1.84919	1.83902
4085	2.27457	2.25175	2.23098	2.20497	2.18495	2.16093	2.14464	2.12661	2.11652	2.10197	2.08875	2.07459	2.05933	2.04523	2.03139	2.01451	2.00586	1.98753	1.97896	1.9713	1.96182	1.94349	1.93701	1.92535	1.91844	1.90911	1.89712	1.89043	1.8719	1.86326	1.86235	1.8569	1.84925	1.84429	1.83671	1.82815
4090	2.25102	2.22106	2.20533	2.17886	2.16353	2.14297	2.12287	2.10868	2.09257	2.0793	2.06585	2.05304	2.03827	2.02409	2.01196	1.99673	1.98468	1.96727	1.96149	1.95558	1.94678	1.92622	1.92307	1.91055	1.90366	1.89615	1.883	1.8761	1.85928	1.85247	1.84878	1.84541	1.83794	1.83215	1.82671	1.81758
4095	2.22654	2.20598	2.1808	2.15654	2.13866	2.11623	2.09809	2.08369	2.07174	2.05693	2.04721	2.03036	2.01887	2.00498	1.99063	1.97707	1.96801	1.951	1.94549	1.93892	1.93201	1.91362	1.90611	1.89556	1.88842	1.88344	1.86833	1.86246	1.8478	1.84026	1.8368	1.83358	1.82689	1.82268	1.81801	1.80684
4100	2.19969	2.17724	2.15498	2.13532	2.11456	2.09522	2.07628	2.05918	2.05095	2.03311	2.02258	2.00937	1.99972	1.98575	1.97204	1.95927	1.95106	1.93389	1.92698	1.92152	1.91525	1.89581	1.8927	1.88092	1.87516	1.86985	1.85717	1.85049	1.83488	1.82987	1.82611	1.82238	1.81512	1.81081	1.80777	1.7977
4105	2.17237	2.14845	2.12761	2.10866	2.08851	2.06925	2.05435	2.03558	2.02566	2.01479	2.00355	1.98865	1.97824	1.96608	1.95489	1.94117	1.93281	1.9171	1.91208	1.90825	1.90034	1.8816	1.87796	1.86712	1.86248	1.85707	1.84399	1.83917	1.8249	1.81855	1.81461	1.81277	1.80474	1.80002	1.79611	1.78629
4110	2.13878	2.11864	2.09898	2.08666	2.06161	2.04763	2.02836	2.01509	2.00406	1.99579	1.9835	1.9728	1.95707	1.94817	1.93621	1.92355	1.9164	1.90239	1.89705	1.89268	1.88548	1.86815	1.86529	1.85373	1.84965	1.84543	1.83263	1.828	1.81172	1.80872	1.8049	1.80221	1.79566	1.79207	1.78706	1.77912
4115	2.11247	2.09383	2.07457	2.05526	2.03872	2.02124	2.00778	1.99299	1.98429	1.97408	1.96414	1.95203	1.93975	1.92941	1.91671	1.90596	1.90157	1.88595	1.88183	1.87624	1.87296	1.85616	1.85257	1.84244	1.83596	1.83317	1.82189	1.81536	1.80306	1.79723	1.79598	1.79323	1.78568	1.78017	1.77765	1.77102
4120	2.08203	2.06447	2.04842	2.02907	2.01324	1.99789	1.98467	1.9705	1.96513	1.95082	1.94551	1.93497	1.92345	1.91278	1.90203	1.89182	1.88701	1.87206	1.86794	1.86271	1.85918	1.84054	1.83848	1.82911	1.82447	1.82145	1.80963	1.80483	1.79337	1.78891	1.78677	1.78236	1.77558	1.7737	1.76856	1.76042
4125	2.05362	2.03975	2.01752	2.00562	1.99128	1.974	1.96523	1.9508	1.9474	1.9357	1.9257	1.91605	1.90855	1.89599	1.88598	1.8759	1.87368	1.85875	1.85492	1.85038	1.8447	1.83059	1.82825	1.81862	1.8145	1.81129	1.79932	1.79551	1.78339	1.77887	1.77795	1.77605	1.76715	1.76398	1.76233	1.75316
4130	2.03459	2.00713	1.99211	1.98553	1.96959	1.95469	1.9448	1.93119	1.928	1.91558	1.90883	1.90276	1.88938	1.88087	1.87133	1.86272	1.85744	1.84648	1.8419	1.83805	1.83401	1.8189	1.81761	1.8074	1.80237	1.79973	1.78961	1.78585	1.77542	1.77168	1.76961	1.7652	1.75952	1.7568	1.75297	1.74427
4135	2.0029	1.98833	1.97849	1.95986	1.94658	1.9374	1.92557	1.91782	1.91104	1.90164	1.89361	1.8866	1.87662	1.86803	1.85963	1.84835	1.84294	1.83398	1.83123	1.82469	1.82266	1.80759	1.80675	1.79744	1.79307	1.7907	1.7794	1.77782	1.76525	1.76301	1.76301	1.75795	1.75168	1.74891	1.74585	1.73776
4140	1.97467	1.96382	1.9535	1.93959	1.92782	1.9172	1.91167	1.89742	1.89485	1.88598	1.87923	1.87082	1.86234	1.85371	1.84418	1.8368	1.83125	1.8219	1.81889	1.81474	1.81256	1.79875	1.79576	1.78707	1.78317	1.78054	1.77261	1.76763	1.75697	1.75248	1.75294	1.75026	1.742	1.74086	1.73867	1.73077
4145	1.95213	1.94475	1.93242	1.92321	1.9083	1.89961	1.8889	1.8812	1.87827	1.87145	1.8615	1.85558	1.84539	1.83815	1.83161	1.82421	1.81809	1.80884	1.80701	1.80174	1.80077	1.78609	1.78372	1.7756	1.77294	1.7714	1.76245	1.7588	1.74932	1.74846	1.74555	1.74295	1.73492	1.73463	1.72975	1.72507
4150	1.93396	1.92533	1.90977	1.90175	1.89093	1.88398	1.87361	1.86802	1.86357	1.85492	1.84868	1.84054	1.83297	1.82632	1.81931	1.81161	1.80754	1.80105	1.79662	1.79333	1.78908	1.77804	1.77608	1.76866	1.76429	1.76401	1.75437	1.75037	1.74032	1.73985	1.73576	1.73461	1.72991	1.72711	1.72204	1.71786
4155	1.91097	1.90248	1.8898	1.88266	1.87322	1.86367	1.85755	1.85184	1.84983	1.84037	1.83771	1.8273	1.81765	1.81486	1.80533	1.80117	1.79585	1.78761	1.78475	1.7819	1.782	1.76894	1.7656	1.75841	1.75468	1.75528	1.74542	1.74052	1.73382	1.73111	1.72906	1.72918	1.72132	1.72064	1.71629	1.7106
4160	1.88957	1.88578	1.87325	1.86647	1.85585	1.85167	1.84474	1.83749	1.83351	1.82938	1.82344	1.81683	1.81118	1.8023	1.79661	1.79066	1.78484	1.77924	1.77679	1.77441	1.77134	1.75743	1.75571	1.75186	1.74854	1.74503	1.73727	1.73267	1.72604	1.72421	1.72075	1.71927	1.71531	1.71307	1.70982	1.70531
4165	1.87505	1.86619	1.86724	1.84892	1.84248	1.8348	1.83045	1.82398	1.81956	1.81309	1.8122	1.80062	1.79837	1.78974	1.78566	1.77733	1.77539	1.767	1.76713	1.7642	1.75953	1.75067	1.74761	1.74086	1.7396	1.73827	1.72797	1.72563	1.72027	1.7174	1.71372	1.71236	1.7089	1.70786	1.7043	1.69775
4170	1.85691	1.85241	1.8422	1.83306	1.82555	1.8229	1.81783	1.81295	1.81055	1.80459	1.79905	1.79487	1.7879	1.77917	1.77275	1.76651	1.76717	1.7579	1.75803	1.75326	1.7515	1.74332	1.74065	1.73461	1.73098	1.73158	1.72279	1.71909	1.71194	1.71211	1.70777	1.70682	1.70132	1.701	1.69777	1.69405
4175	1.83362	1.82833	1.82525	1.82352	1.81646	1.80989	1.80363	1.80037	1.79706	1.7931	1.78613	1.78009	1.77417	1.76931	1.76359	1.75794	1.75609	1.74919	1.74768	1.74456	1.74493	1.73511	1.73208	1.7259	1.72508	1.72365	1.71435	1.71419	1.70592	1.70571	1.70232	1.70023	1.69591	1.69406	1.69173	1.68618
4180	1.81705	1.81	1.81364	1.8028	1.80108	1.79155	1.79434	1.78948	1.78395	1.78043	1.77753	1.77055	1.76463	1.75848	1.75402	1.75114	1.74734	1.74148	1.73957	1.73669	1.73635	1.72536	1.72244	1.71784	1.71597	1.71695	1.70816	1.70482	1.69835	1.69782	1.69371	1.69358	1.69026	1.68732	1.68645	1.68159
4185	1.80591	1.80047	1.79899	1.7919	1.79055	1.78606	1.77916	1.77365	1.77337	1.76821	1.76777	1.76206	1.75423	1.74711	1.74658	1.73853	1.73756	1.73343	1.73031	1.72683	1.72865	1.71676	1.71544	1.70827	1.70954	1.70884	1.70059	1.69766	1.69229	1.68954	1.68699	1.68581	1.68242	1.68224	1.67844	1.67393
4190	1.79711	1.78662	1.77777	1.77989	1.77417	1.76805	1.76761	1.76167	1.76336	1.75708	1.75775	1.74885	1.74577	1.74174	1.73445	1.72983	1.72401	1.72285	1.72445	1.71996	1.71694	1.71027	1.70841	1.70291	1.70147	1.70032	1.69492	1.6909	1.68604	1.68381	1.68125	1.68123	1.67636	1.67561	1.67484	1.6696
4195	1.77247	1.77911	1.76916	1.76537	1.76382	1.75897	1.75397	1.75114	1.75123	1.74772	1.74267	1.74104	1.7343	1.72967	1.72562	1.72074	1.71809	1.7118	1.71498	1.71045	1.7094	1.70327	1.69879	1.69369	1.69332	1.69307	1.68798	1.68419	1.67997	1.67677	1.67468	1.67518	1.67172	1.66911	1.66836	1.66406
4200	1.76691	1.76562	1.75917	1.75812	1.75346	1.7527	1.74414	1.7426	1.73897	1.73955	1.73511	1.72891	1.72507	1.72083	1.71622	1.71295	1.71083	1.70622	1.70621	1.70458	1.69944	1.69411	1.69489	1.69113	1.68844	1.68685	1.67995	1.67923	1.67402	1.67182	1.66954	1.66817	1.66599	1.66489	1.66317	1.65916
4205	1.7521	1.75003	1.74808	1.74666	1.74109	1.73934	1.73654	1.73395	1.73332	1.72803	1.73003	1.72181	1.71897	1.71287	1.70863	1.7064	1.70389	1.70173	1.70088	1.69764	1.69781	1.68784	1.68722	1.68207	1.68198	1.68175	1.67389	1.67375	1.66786	1.66565	1.66283	1.66333	1.65988	1.66096	1.65783	1.65418
4210	1.74359	1.73473	1.73085	1.73518	1.73057	1.72722	1.72717	1.72578	1.72455	1.7189	1.71789	1.71181	1.70704	1.70593	1.70115	1.70053	1.69585	1.68961	1.69439	1.69016	1.68754	1.67862	1.68041	1.67679	1.67597	1.67385	1.66806	1.66674	1.6628	1.66233	1.65667	1.65625	1.65545	1.65643	1.65322	1.64971
4215	1.73054	1.72728	1.72286	1.72209	1.71727	1.71897	1.71816	1.71356	1.71227	1.71138	1.70499	1.70495	1.70067	1.6951	1.6915	1.68885	1.6864	1.68412	1.68222	1.68374	1.67924	1.67327	1.67148	1.67029	1.66741	1.66634	1.66459	1.66218	1.65513	1.65524	1.65105	1.6522	1.64899	1.64935	1.64588	1.64355
4220	1.72036	1.72307	1.71432	1.71373	1.71593	1.70641	1.70866	1.70216	1.70744	1.70183	1.70044	1.69781	1.69165	1.68795	1.68514	1.68082	1.68076	1.67681	1.67676	1.67481	1.67175	1.66892	1.66487	1.66284	1.66079	1.66005	1.65659	1.65354	1.64818	1.64837	1.64666	1.64451	1.643	1.64357	1.6416	1.63785
4225	1.70445	1.70438	1.70129	1.69412	1.70274	1.69275	1.69414	1.69579	1.69412	1.69094	1.69183	1.68646	1.68138	1.67745	1.67902	1.67447	1.67099	1.66843	1.66914	1.66508	1.66638	1.66062	1.65858	1.6561	1.656	1.65304	1.64964	1.64775	1.64359	1.64375	1.63989	1.64314	1.63533	1.63753	1.63661	1.63034
4230	1.69305	1.69329	1.69699	1.69113	1.68957	1.68765	1.68646	1.68715	1.68296	1.68287	1.68004	1.68036	1.67342	1.67386	1.66739	1.66413	1.66546	1.66263	1.66002	1.65993	1.65876	1.65365	1.65293	1.64756	1.64932	1.64696	1.64424	1.64322	1.63866	1.63662	1.63502	1.63548	1.63055	1.63167	1.63267	1.62648
4235	1.68958	1.68486	1.68818	1.68344	1.68627	1.67229	1.67842	1.6727	1.67467	1.67576	1.67594	1.67078	1.66636	1.66388	1.66105	1.65703	1.65659	1.65276	1.65602	1.65471	1.65285	1.64869	1.64784	1.64307	1.64343	1.64123	1.63798	1.635	1.63387	1.63226	1.62934	1.62824	1.62632	1.62601	1.62554	1.62029
4240	1.67535	1.67724	1.66854	1.67734	1.67113	1.66753	1.66978	1.66566	1.66784	1.66551	1.66619	1.66454	1.65927	1.65593	1.65422	1.65094	1.64898	1.64874	1.64855	1.64743	1.64594	1.63965	1.63967	1.63816	1.63739	1.63548	1.63311	1.63002	1.62508	1.62606	1.62458	1.62478	1.62049	1.62099	1.62236	1.61687
4245	1.66476	1.66346	1.66671	1.66435	1.66207	1.65864	1.65903	1.65793	1.66193	1.65828	1.65902	1.65408	1.65333	1.64709	1.64423	1.64541	1.64402	1.63816	1.63951	1.64062	1.64161	1.63406	1.63307	1.631	1.63285	1.62988	1.62648	1.62443	1.62408	1.61859	1.61797	1.61942	1.6149	1.61647	1.61692	1.61175
4250	1.65756	1.65443	1.66307	1.6506	1.65752	1.6545	1.65103	1.65363	1.65381	1.65222	1.65118	1.64905	1.64281	1.64241	1.63685	1.6361	1.63534	1.63616	1.63589	1.63498	1.63345	1.62917	1.62918	1.62351	1.62651	1.62428	1.62051	1.61923	1.61765	1.61558	1.61173	1.61443	1.61118	1.6103	1.6109	1.60529
4255	1.64404	1.64477	1.6539	1.64514	1.64667	1.64564	1.64219	1.64663	1.64204	1.64525	1.64225	1.63944	1.6374	1.6359	1.63017	1.63062	1.62869	1.6282	1.63181	1.62433	1.62827	1.62415	1.62465	1.61931	1.62194	1.61645	1.61504	1.61422	1.61164	1.60973	1.60804	1.61071	1.60508	1.60743	1.60541	1.60081
4260	1.64189	1.64243	1.63566	1.63889	1.63714	1.63595	1.63775	1.64028	1.63754	1.63804	1.63607	1.63381	1.63067	1.62633	1.62578	1.62452	1.6256	1.62113	1.62541	1.62049	1.62288	1.618	1.61806	1.61485	1.61453	1.61359	1.60864	1.60813	1.60693	1.60533	1.60378	1.60254	1.60199	1.60251	1.6	1.59649
4265	1.62841	1.63483	1.63555	1.62984	1.62692	1.6326	1.63056	1.63386	1.63234	1.62985	1.63358	1.63047	1.62301	1.6226	1.6193	1.61827	1.62053	1.61642	1.61679	1.61604	1.61551	1.61023	1.61092	1.61068	1.60858	1.60723	1.60419	1.60415	1.60081	1.59972	1.59836	1.59932	1.59904	1.59595	1.59813	1.59156
4270	1.62676	1.62207	1.61879	1.62628	1.62105	1.6205	1.62196	1.62322	1.62322	1.6263	1.62375	1.62529	1.61733	1.61832	1.61202	1.61248	1.61196	1.60965	1.6133	1.60919	1.61074	1.60568	1.60649	1.60307	1.6031	1.60268	1.60195	1.5991	1.59736	1.59422	1.59367	1.59249	1.59169	1.59221	1.59293	1.58871
4275	1.61536	1.62472	1.61233	1.62145	1.61671	1.61848	1.61712	1.61252	1.61661	1.61913	1.61646	1.61461	1.60806	1.60981	1.6079	1.60555	1.60644	1.60536	1.60622	1.6031	1.60618	1.60049	1.59982	1.59909	1.59782	1.59802	1.59786	1.59444	1.59284	1.5888	1.58992	1.58802	1.58738	1.58664	1.59078	1.58532
4280	1.60174	1.60674	1.60389	1.61098	1.613	1.6118	1.61303	1.61119	1.61077	1.61065	1.61007	1.61418	1.60395	1.60374	1.60047	1.60046	1.60247	1.59783	1.60146	1.59623	1.59894	1.59501	1.59699	1.59353	1.59593	1.59308	1.59065	1.59017	1.58753	1.58708	1.58498	1.58752	1.58147	1.58403	1.58455	1.58051
4285	1.59675	1.59869	1.59571	1.59705	1.60433	1.60294	1.60482	1.60825	1.60453	1.60481	1.60689	1.60522	1.601	1.5947	1.59499	1.59449	1.59529	1.59353	1.59573	1.5936	1.59531	1.58945	1.59088	1.58862	1.59062	1.58883	1.5877	1.58697	1.58267	1.58081	1.57952	1.58213	1.57799	1.57956	1.58041	1.57528
4290	1.60013	1.58788	1.59419	1.59296	1.59354	1.59796	1.60291	1.5978	1.59551	1.59836	1.60035	1.59881	1.59258	1.59267	1.58888	1.58954	1.58936	1.58872	1.58986	1.58984	1.58819	1.58494	1.58811	1.58562	1.58524	1.58186	1.58057	1.5801	1.57804	1.57673	1.57588	1.57761	1.57535	1.57478	1.57511	1.57015
4295	1.5873	1.58567	1.58954	1.58997	1.58505	1.59502	1.58782	1.59349	1.58834	1.59409	1.59656	1.58684	1.58898	1.587	1.58759	1.58384	1.58388	1.58553	1.5882	1.58304	1.5887	1.58333	1.58395	1.57965	1.57906	1.58072	1.57539	1.57622	1.57493	1.57181	1.57308	1.57421	1.57077	1.57052	1.56983	1.5677
4300	1.58234	1.58696	1.58336	1.58477	1.58109	1.58528	1.58707	1.58739	1.58833	1.58784	1.58692	1.58536	1.58355	1.58278	1.58092	1.57907	1.57901	1.57886	1.58178	1.57823	1.57919	1.57441	1.57906	1.57549	1.57599	1.57589	1.57342	1.57376	1.56974	1.56781	1.56949	1.5688	1.56621	1.56786	1.56759	1.56209
4305	1.57161	1.57659	1.57427	1.57667	1.57512	1.57689	1.57932	1.58559	1.58504	1.58397	1.58443	1.58182	1.57906	1.57533	1.5766	1.57561	1.57536	1.57162	1.57436	1.57407	1.57478	1.57115	1.57489	1.57263	1.57048	1.5714	1.57067	1.56761	1.5674	1.56575	1.56358	1.56507	1.56229	1.56215	1.56588	1.55846
4310	1.57159	1.57381	1.57322	1.56478	1.57565	1.57105	1.57351	1.57267	1.58227	1.57507	1.57861	1.57525	1.5721	1.57084	1.56868	1.57093	1.57128	1.5693	1.57233	1.57017	1.57325	1.56764	1.57013	1.56771	1.56766	1.56903	1.5646	1.56709	1.56425	1.56252	1.56265	1.56313	1.55823	1.56013	1.5595	1.55748
4315	1.55532	1.56276	1.55844	1.5644	1.5616	1.56908	1.56665	1.57234	1.57137	1.57067	1.57401	1.57259	1.57098	1.57043	1.56249	1.56385	1.56738	1.56659	1.5692	1.56422	1.56685	1.56187	1.56798	1.56472	1.5627	1.56568	1.56194	1.5614	1.56067	1.55984	1.55781	1.55784	1.55586	1.55552	1.55549	1.55385
4320	1.56162	1.55996	1.55903	1.56247	1.56333	1.56612	1.56395	1.56486	1.56642	1.57248	1.57213	1.56621	1.56638	1.56213	1.55991	1.56022	1.56089	1.55734	1.56438	1.56166	1.56211	1.55914	1.5604	1.56072	1.56068	1.56	1.55731	1.55876	1.5549	1.55507	1.55496	1.55362	1.55506	1.55524	1.55464	1.54828
4325	1.53693	1.55016	1.55741	1.557	1.5517	1.55734	1.55973	1.56097	1.56223	1.56206	1.56489	1.5621	1.56243	1.55531	1.55535	1.55435	1.55604	1.55693	1.55868	1.56025	1.55665	1.55632	1.55617	1.55636	1.55225	1.55376	1.55451	1.55406	1.55134	1.55152	1.54927	1.55194	1.54882	1.55047	1.55259	1.54673
4330	1.54224	1.54852	1.54251	1.55296	1.54835	1.55309	1.55373	1.55643	1.55567	1.56008	1.55929	1.551	1.55271	1.5542	1.54868	1.55217	1.55642	1.55128	1.55259	1.55527	1.55173	1.554	1.55399	1.55328	1.55187	1.55276	1.55111	1.55056	1.54898	1.5457	1.54681	1.54749	1.54529	1.5458	1.54761	1.54167
4335	1.53945	1.53922	1.53849	1.54136	1.54753	1.54587	1.5513	1.54867	1.55573	1.55106	1.55049	1.54894	1.54859	1.55045	1.54583	1.54611	1.54763	1.54637	1.55043	1.54853	1.5507	1.54531	1.54898	1.54836	1.54715	1.54781	1.54907	1.54654	1.54545	1.54559	1.54335	1.54595	1.54091	1.54364	1.54016	1.54029
4340	1.53005	1.53072	1.53366	1.53629	1.5444	1.5425	1.54002	1.54342	1.54795	1.54765	1.55133	1.54541	1.54548	1.54584	1.54526	1.54594	1.5433	1.54169	1.54902	1.54442	1.54557	1.54478	1.54307	1.54652	1.54327	1.54381	1.5427	1.54337	1.54207	1.54022	1.54089	1.53899	1.53817	1.53831	1.54184	1.53484
4345	1.52632	1.53717	1.52152	1.53502	1.53947	1.53972	1.53823	1.54029	1.53962	1.54466	1.54618	1.54043	1.54116	1.54267	1.53971	1.5351	1.53912	1.54081	1.54043	1.5419	1.53995	1.53894	1.54146	1.54046	1.54109	1.54136	1.53941	1.53634	1.53855	1.53779	1.53602	1.53746	1.53527	1.53695	1.5365	1.5307
4350	1.51665	1.52324	1.52042	1.52854	1.53006	1.52789	1.53557	1.53327	1.53517	1.53564	1.5385	1.53918	1.53701	1.53847	1.53381	1.53512	1.53673	1.53454	1.53982	1.5368	1.53681	1.53623	1.53736	1.53536	1.5351	1.5353	1.53494	1.53535	1.53527	1.53227	1.53224	1.53508	1.53513	1.53355	1.53085	1.52865
4355	1.52652	1.52719	1.52397	1.52827	1.53241	1.52494	1.52511	1.53714	1.53013	1.53499	1.53692	1.53366	1.53335	1.52664	1.52425	1.52991	1.52854	1.53226	1.53631	1.53037	1.53196	1.52909	1.53023	1.53516	1.53139	1.53049	1.53124	1.53131	1.5321	1.5285	1.53028	1.5292	1.52836	1.5284	1.52894	1.52495
4360	1.49715	1.5117	1.52415	1.52486	1.52581	1.52392	1.53063	1.5265	1.52741	1.52652	1.53158	1.53433	1.52886	1.52816	1.52468	1.52819	1.52846	1.52591	1.53279	1.52905	1.532	1.52819	1.52818	1.52893	1.52626	1.52748	1.52819	1.52851	1.52618	1.52718	1.52618	1.52548	1.52494	1.52403	1.52552	1.52179
4365	1.51325	1.52019	1.50611	1.51457	1.52306	1.51648	1.5212	1.51964	1.52715	1.52507	1.52593	1.52244	1.5239	1.52222	1.52039	1.51993	1.52225	1.5203	1.52344	1.5247	1.52741	1.52448	1.52459	1.52532	1.52605	1.52704	1.52683	1.52559	1.52366	1.52046	1.52179	1.52165	1.52123	1.52187	1.5231	1.5183
4370	1.50206	1.50847	1.50576	1.50927	1.51292	1.51658	1.52009	1.51056	1.52036	1.52194	1.51836	1.5186	1.52198	1.51541	1.51838	1.52112	1.51965	1.51902	1.52253	1.51941	1.52227	1.51849	1.52096	1.52369	1.51814	1.5207	1.52044	1.51896	1.52242	1.52072	1.51866	1.52101	1.51826	1.51768	1.52021	1.51655
4375	1.50907	1.50109	1.49865	1.5096	1.51175	1.50843	1.51376	1.51934	1.51558	1.51945	1.51762	1.51195	1.51663	1.51593	1.51544	1.51675	1.51569	1.51517	1.51628	1.51441	1.52025	1.51593	1.51706	1.51587	1.51569	1.52077	1.516	1.51555	1.51691	1.5148	1.51822	1.51577	1.51446	1.51465	1.51616	1.51192
