Frequency (Hz)	0.001V	0.00125V	0.0015V	0.00175V	0.002V	0.00225V	0.0025V	0.00275V	0.003V	0.00325V	0.0035V	0.00375V	0.004V	0.00425V	0.0045V	0.00475V	0.005V	0.00525V	0.0055V	0.00575V	0.006V	0.00625V	0.0065V	0.00675V	0.007V	0.00725V	0.0075V	0.00775V	0.008V	0.00825V	0.0085V	0.00875V	0.009V	0.00925V	0.0095V	0.00975V
3115	0.000604447	0.000768656	0.00094155	0.00108273	0.00124569	0.00141483	0.00152929	0.00169169	0.00184377	0.0020239	0.00217556	0.00233652	0.00252045	0.00267655	0.00283486	0.00298193	0.00313701	0.0033092	0.00347997	0.00364781	0.00385239	0.00399165	0.0041674	0.00433971	0.0045248	0.00467418	0.00488247	0.0050321	0.00523309	0.00537061	0.00559008	0.00576202	0.00590989	0.00607289	0.00624709	0.00645661
3120	0.000611642	0.000766077	0.00092827	0.00107595	0.00123411	0.00141381	0.00153773	0.00170478	0.00186385	0.00200577	0.00217304	0.0023464	0.00249097	0.00268808	0.00281623	0.00300207	0.0031698	0.00333243	0.00349225	0.00365964	0.00382638	0.00400226	0.00418633	0.00433945	0.00453663	0.00470411	0.00487743	0.00507201	0.0052412	0.00541912	0.0056015	0.00580606	0.00595874	0.00610995	0.00626141	0.00650408
3125	0.000624811	0.000749915	0.000917042	0.00108678	0.00123995	0.00141561	0.00154816	0.00171029	0.00187557	0.00202994	0.00221325	0.00236482	0.00250903	0.00266862	0.0028547	0.00302187	0.00318911	0.00334165	0.00349492	0.00367908	0.00383356	0.00400478	0.00420445	0.00436608	0.00455745	0.00470336	0.00493773	0.00507175	0.00530073	0.00543427	0.00562788	0.00581121	0.00595791	0.00612049	0.00629359	0.0065142
3130	0.000621078	0.000779451	0.000939304	0.00108248	0.00123718	0.00138671	0.00158463	0.00170915	0.0018631	0.00202759	0.00220373	0.00236341	0.00251736	0.00269133	0.00285987	0.00303719	0.00317522	0.0033672	0.00350738	0.00367476	0.00387763	0.00401722	0.00419188	0.00437941	0.00456661	0.00473351	0.00491469	0.00511236	0.00530862	0.0054486	0.00566642	0.00583479	0.00599391	0.00615123	0.00631107	0.00654537
3135	0.000628439	0.000768265	0.000917313	0.00109816	0.00123965	0.00141624	0.00156915	0.00174012	0.00188308	0.00203128	0.00220745	0.00238564	0.00253548	0.00270083	0.00285604	0.00302505	0.00321836	0.00339123	0.00351882	0.00370566	0.00390664	0.00405191	0.0042405	0.00441328	0.00456549	0.00475782	0.00497059	0.00512586	0.00531394	0.00548879	0.00569463	0.0058563	0.00603147	0.00617018	0.00634657	0.00658796
3140	0.000624458	0.00077429	0.000941345	0.0010766	0.00124403	0.00142279	0.00156118	0.00173398	0.00188821	0.00204261	0.00223172	0.00238449	0.00253783	0.00270869	0.00285664	0.00305043	0.00321341	0.00337837	0.0035695	0.00370933	0.0039137	0.00407159	0.00424722	0.00441901	0.00459926	0.00477714	0.00497219	0.00516422	0.00537934	0.00550768	0.0056922	0.00589411	0.00603977	0.00620073	0.00636456	0.0066183
3145	0.000633913	0.000772782	0.000947131	0.00109813	0.00125322	0.00141981	0.00155762	0.00176712	0.00189528	0.00205216	0.00222844	0.00239769	0.00255575	0.00271796	0.00289591	0.00306261	0.00323697	0.00341318	0.00358949	0.0037367	0.00393462	0.00410325	0.00427274	0.00446157	0.00463702	0.00479632	0.00498448	0.0051767	0.0053467	0.00555711	0.00572291	0.00591437	0.00607818	0.0062472	0.00641843	0.00664625
3150	0.000622066	0.000779369	0.000932357	0.00111333	0.00125588	0.00144487	0.00157114	0.00175581	0.00189726	0.00207002	0.00225084	0.00241036	0.00257219	0.00273628	0.00290303	0.00306608	0.00322095	0.00338839	0.00358558	0.00375667	0.00395193	0.00411033	0.00430357	0.0044513	0.00461719	0.00481359	0.00501788	0.0052034	0.00537925	0.00557978	0.00577208	0.00593055	0.00612337	0.00629167	0.00645611	0.00670173
3155	0.000632076	0.000785493	0.000952289	0.00110249	0.00127943	0.00143811	0.00159237	0.00177042	0.00192349	0.00208808	0.00224097	0.00242033	0.00258363	0.00275224	0.00294106	0.00309249	0.00326297	0.00341775	0.00361084	0.00380014	0.0039635	0.00411936	0.00431041	0.0045034	0.00469756	0.00485708	0.00505853	0.00521908	0.00544941	0.00559768	0.00580151	0.00597449	0.00613201	0.00631074	0.00648903	0.00673073
3160	0.000632699	0.000797578	0.000960509	0.00112106	0.00126259	0.00143291	0.00160565	0.00176276	0.00193616	0.00210113	0.00226147	0.00241186	0.00260668	0.00278151	0.00293339	0.00309602	0.0032811	0.00342801	0.00363457	0.00382459	0.00396155	0.00415266	0.00433384	0.00451757	0.00471124	0.0049039	0.00509182	0.00526777	0.00544566	0.00565414	0.00587052	0.00602906	0.00621813	0.00636565	0.00651975	0.00676133
3165	0.000631854	0.000790916	0.000964998	0.00114645	0.00130834	0.00144935	0.00159256	0.00179459	0.00194453	0.00212277	0.00229716	0.00243214	0.00262452	0.00276975	0.00297122	0.00312897	0.0032766	0.00350069	0.00364668	0.0038514	0.00402846	0.0041855	0.00438095	0.00457885	0.00475204	0.00492153	0.00512731	0.00529485	0.00551201	0.00569678	0.00588594	0.00606218	0.00623133	0.00641939	0.00656546	0.0068062
3170	0.000635485	0.000793182	0.000971037	0.00112518	0.00130392	0.00148397	0.00160363	0.00180098	0.00197499	0.00214395	0.00231246	0.00247127	0.00266307	0.00280277	0.00298136	0.00314215	0.00330411	0.00350396	0.00367667	0.00388239	0.00402462	0.00423014	0.00442393	0.00458491	0.00477254	0.00498368	0.00518402	0.00535421	0.00553029	0.00574535	0.00590178	0.00613321	0.00629949	0.00646377	0.00661839	0.00686808
3175	0.000640197	0.000800961	0.000998194	0.0011512	0.00129789	0.00146817	0.00162729	0.00180176	0.00197925	0.0021432	0.00230757	0.00248083	0.00268278	0.00282205	0.00298518	0.0031993	0.00333179	0.00352968	0.00370412	0.00388909	0.00408275	0.0042807	0.0044314	0.00462382	0.00481143	0.00500113	0.0051958	0.00539185	0.00556614	0.00575105	0.00600448	0.00617093	0.00631407	0.0065187	0.00668542	0.00691219
3180	0.000652237	0.00082471	0.000990851	0.00113263	0.00133479	0.00147225	0.00164816	0.00180944	0.00199344	0.00217777	0.00231874	0.00247076	0.00267035	0.00284736	0.00301676	0.00319764	0.00335846	0.00352576	0.00371017	0.00389291	0.00406758	0.00427268	0.00443217	0.0046247	0.00481515	0.00500205	0.00519685	0.00538624	0.00555545	0.00576936	0.00595886	0.00614461	0.00633687	0.00647196	0.0066919	0.00689344
3185	0.000652488	0.000809518	0.000999519	0.00116749	0.00131201	0.0014833	0.00164933	0.00179963	0.0019614	0.00214114	0.00233887	0.00250534	0.0026488	0.00284403	0.00301273	0.00320723	0.00335392	0.00352199	0.00372944	0.00389229	0.00411094	0.00428945	0.0044446	0.00464167	0.00484047	0.00503681	0.00521356	0.0054494	0.00560039	0.00578859	0.00603449	0.00620748	0.00635795	0.00652328	0.00672562	0.00694837
3190	0.000675806	0.000804201	0.000998769	0.00114759	0.00132488	0.00151559	0.00166154	0.00184826	0.00199309	0.00217306	0.00233693	0.00253017	0.0026968	0.00288508	0.00303198	0.00319425	0.00341774	0.00358508	0.00375912	0.00394166	0.00413564	0.00434	0.00451553	0.00469965	0.00493052	0.00509839	0.00530079	0.00549322	0.00566353	0.0058749	0.00609651	0.00627177	0.0064352	0.00662565	0.00682239	0.00702248
3195	0.000669697	0.000805332	0.00100289	0.0011827	0.00134231	0.0015194	0.00167799	0.00188817	0.00202888	0.00221142	0.00238148	0.00254128	0.0027293	0.00291034	0.00307758	0.00324762	0.00344865	0.0036298	0.00381273	0.00402252	0.00421787	0.00440927	0.004551	0.004791	0.0049619	0.00516254	0.00536987	0.00556426	0.00574698	0.00593678	0.00619707	0.00641462	0.00654023	0.00670075	0.00693631	0.00715134
3200	0.000670447	0.000853252	0.00101434	0.00118711	0.00135653	0.00152953	0.00170061	0.00186794	0.0020497	0.00222677	0.00240452	0.00260657	0.00276044	0.00298085	0.00313058	0.00328711	0.00349892	0.00366782	0.00388765	0.00406808	0.00425088	0.00444581	0.00464474	0.00483206	0.00506454	0.00525957	0.00545379	0.00561573	0.00581318	0.00606597	0.00625865	0.00645646	0.00662727	0.00678707	0.00703241	0.00723169
3205	0.000699365	0.000863121	0.00103723	0.00119204	0.00136703	0.00155677	0.00174508	0.00190789	0.00211339	0.00225121	0.00246604	0.00262016	0.00280562	0.00297299	0.0031717	0.0033269	0.00352183	0.00370204	0.00391175	0.00409229	0.0042692	0.00448738	0.00467393	0.0048848	0.00506586	0.00527507	0.00549274	0.00568146	0.0058621	0.00606694	0.00631082	0.00651829	0.00667714	0.00682798	0.00704646	0.00727691
3210	0.000685058	0.000864441	0.00104926	0.00121093	0.00138771	0.00156687	0.0017373	0.00190819	0.00211086	0.00227017	0.00245535	0.00262524	0.00283108	0.00299003	0.0031597	0.00337177	0.0035472	0.00372612	0.00394401	0.0041306	0.00429788	0.0045205	0.00470642	0.00491947	0.00508336	0.00529568	0.0055128	0.0057085	0.00590187	0.00613669	0.00633369	0.0065565	0.00671625	0.00691049	0.00709476	0.00733142
3215	0.000707409	0.000836619	0.00104603	0.00121234	0.00139864	0.0015942	0.00176434	0.00193612	0.00210573	0.00229533	0.00246688	0.00266301	0.00286094	0.00300341	0.00321518	0.00340272	0.00357548	0.00377398	0.00397102	0.00413664	0.00434489	0.00455309	0.00473494	0.00496327	0.00514437	0.00537253	0.00558813	0.00572276	0.00596728	0.00616038	0.00640187	0.00662993	0.00679388	0.00696862	0.00713923	0.00740771
3220	0.000695835	0.000865417	0.00104204	0.0012427	0.0014213	0.00158381	0.00175407	0.00194222	0.00212179	0.00229937	0.00250255	0.00269275	0.00286421	0.00307161	0.00323375	0.00339903	0.00361002	0.00381867	0.00400052	0.0041919	0.00439557	0.00460084	0.00476152	0.00499613	0.00521886	0.00541051	0.00561105	0.00578013	0.00602621	0.00625	0.0064689	0.00666448	0.00684824	0.00698942	0.0072345	0.00747792
3225	0.00070359	0.000878839	0.00105319	0.00124804	0.00141473	0.00159392	0.00178699	0.00195938	0.00215185	0.00231468	0.00251193	0.00269178	0.00290058	0.00309544	0.00324574	0.00346158	0.00362678	0.00383488	0.00401594	0.00422511	0.00441749	0.00463399	0.00482401	0.00503871	0.00525093	0.00545259	0.00565574	0.00583414	0.00605407	0.00630053	0.00650587	0.00672417	0.00692211	0.00708625	0.00729375	0.00755591
3230	0.000724264	0.000891617	0.00105604	0.00124568	0.00141817	0.0016211	0.00180694	0.00198297	0.00216572	0.00234784	0.00253699	0.00270677	0.00292504	0.00310588	0.00327904	0.00346951	0.00366565	0.00389376	0.0040705	0.00426495	0.00445925	0.00468454	0.00486291	0.00508652	0.00529287	0.00550412	0.00571848	0.00589374	0.00610657	0.00636142	0.00659956	0.00680432	0.00697151	0.00712792	0.00738416	0.00758709
3235	0.000699339	0.000903153	0.00106117	0.0012802	0.0014374	0.00160942	0.00180994	0.00198821	0.00219006	0.00234466	0.00255221	0.0027458	0.00295388	0.00313365	0.00330555	0.00350916	0.00367735	0.00390757	0.00411366	0.00427531	0.00452857	0.00470158	0.00491753	0.00513691	0.00535126	0.00556734	0.00576901	0.00595184	0.00616899	0.0063936	0.0065923	0.00686322	0.00701946	0.00718871	0.00742365	0.0076993
3240	0.000722663	0.00090284	0.00107283	0.00126471	0.00142955	0.00164323	0.00181647	0.00201535	0.00220021	0.00237492	0.00256955	0.00277035	0.00296809	0.0031585	0.00335228	0.00354497	0.00372655	0.00393254	0.00409733	0.00433659	0.0045843	0.00474646	0.00494881	0.00516915	0.00539675	0.00559357	0.00581355	0.00603848	0.00622823	0.00647183	0.00669729	0.00690691	0.00705525	0.00727944	0.00749192	0.00772509
3245	0.000729997	0.000903432	0.00110821	0.00127256	0.00145327	0.00163373	0.00183619	0.00199303	0.00219949	0.00239114	0.00259253	0.00279497	0.00298803	0.00319179	0.00336723	0.00356234	0.00375807	0.00396669	0.00418813	0.00440053	0.00457025	0.00479668	0.00497076	0.00520734	0.00542874	0.00565216	0.00584125	0.00607002	0.00629219	0.00647583	0.00675747	0.00695391	0.00712086	0.00731643	0.00753765	0.00782243
3250	0.000722282	0.000899568	0.00109334	0.00130767	0.00145965	0.0016532	0.00186432	0.00205113	0.00223639	0.00242779	0.00262147	0.00281677	0.00303115	0.00321172	0.00336687	0.0036153	0.00378451	0.00401263	0.00420133	0.00441849	0.00460905	0.00482151	0.00502576	0.00524815	0.00546624	0.00570127	0.00591446	0.00610669	0.00631996	0.00655089	0.00678882	0.00700007	0.00719974	0.00738098	0.0076109	0.00786898
3255	0.000724159	0.000920684	0.00109565	0.00129193	0.00149208	0.00169213	0.00187305	0.00206682	0.00222088	0.00243481	0.00263548	0.00284077	0.003031	0.00322331	0.00341765	0.00361349	0.00380674	0.00401379	0.00424491	0.00443771	0.00464263	0.00484993	0.00505752	0.00530158	0.00553606	0.00573149	0.00595291	0.00617199	0.00637039	0.00663259	0.00681307	0.00705819	0.00725389	0.00746367	0.00767627	0.00793634
